county_geoid,bartik,emp_2006
20109,-0.0381438534186156,914
20113,-0.0586961258108223,13687.5
20119,-0.0349358567324355,826
20121,-0.0491299141512099,6970.5
20123,-0.0397169099230095,2619.5
20125,-0.0656379111123313,15184.5
20127,-0.0525582040916896,1190.5
20131,-0.0591789655515369,4338
20133,-0.0648955599271819,6719
20135,-0.0374819064000912,972
20137,-0.0377932601377921,1967.5
20141,-0.0398402714055285,1222
20147,-0.0519804147502448,1835
20149,-0.046940717685601,7670.5
20151,-0.0458327064136751,3346.5
20155,-0.0470675163807895,23488.5
20157,-0.039021627467295,1414
20159,-0.0422230956807254,2698.5
20161,-0.0406491258021814,22200.5
20163,-0.0613755151965606,1374
20167,-0.0479522398975188,2033.5
20169,-0.0522793498820059,27233
20171,-0.0323080279278642,1208.5
20173,-0.0600145123606398,225210
20177,-0.0411455548191133,75308.5
20179,-0.0406929619651555,586
20181,-0.0337415318766646,1980.5
20183,-0.0472356226940871,1024
20185,-0.0333448641017399,800.5
20187,-0.0260196215996562,414.5
20189,-0.0408727028678065,1135
20191,-0.0530927302747406,4613.5
20193,-0.036289032642804,2655.5
20195,-0.0327654758144199,823
20199,-0.0299626514049151,332
20201,-0.0338354291203465,1762.5
20203,-0.0465006701292867,489
20205,-0.0993751464366496,4387
21001,-0.0273741907800357,4217.5
21003,-0.0583136036778351,3778
21007,-0.0841099873250478,1898.5
21009,-0.0648594226428457,15488.5
21011,-0.0711704631195893,1836
21013,-0.0511541473863803,8003
21015,-0.0638183381721185,62437
21017,-0.076302966107115,6440.5
21021,-0.0444837277503174,14457.5
21023,-0.062777455034084,853.5
21027,-0.0499729941581762,2337.5
21029,-0.0722986939052168,13301.5
21031,-0.073883606123923,2476
21033,-0.059980261990561,3407.5
21035,-0.0588623678202447,12798.5
21037,-0.0520801210164672,24104.5
21043,-0.0526492632003803,6112.5
21045,-0.0718571239549332,2632
21047,-0.0532691533830406,26484.5
21049,-0.0625452131657399,13382.5
21051,-0.0198132203548672,2680
21057,-0.0467193875843952,1256.5
21059,-0.0510978641350923,39867
21065,-0.0414207709321707,1722.5
21067,-0.0446905407215734,150071
21071,-0.0462222275098691,9934
21073,-0.0518270792006007,17131
21083,-0.0559698551177942,9237
21085,-0.0730835447742695,6803
21087,-0.0259217455573081,1311.5
21089,-0.0501915584266334,5169.5
21091,-0.104414370441157,3629.5
21095,-0.0460828804128597,6320.5
21101,-0.0681243839114547,18394.5
21103,-0.070478150761793,1918.5
21105,-0.0613692735301733,832.5
21107,-0.0514166382250989,15733.5
21109,-0.0696277080891266,2279
21111,-0.0504577616543915,401982
21113,-0.063586201303024,14379.5
21115,-0.0463050120264705,4706.5
21117,-0.0425261905353982,70600.5
21119,-0.0715604450731847,2879
21121,-0.0341694300733364,4118
21125,-0.0631370236855073,19876
21127,-0.0251432087800645,2453.5
21131,-0.0239131960236144,1035.5
21133,-0.0700728655953598,5549
21135,-0.0674456988930756,1669.5
21139,-0.0572858899390776,1617
21143,-0.0342095224207785,1336
21145,-0.0432923605687727,36608
21147,-0.0419733894490792,1779.5
21149,-0.0581760404502359,1292
21151,-0.0567155581241428,23603.5
21153,-0.0737623202100994,2178
21155,-0.0731196154394209,6850
21157,-0.0742981062607371,9352
21161,-0.0567173857164985,8616
21165,-0.0578311607471893,530.5
21167,-0.0733330459543711,5855.5
21169,-0.0872673679097245,1791
21175,-0.0576405172700866,2052
21177,-0.0427577459841343,7158
21183,-0.0711345750368101,5999.5
21185,-0.0544859843315555,10902
21191,-0.0740606652985197,1847
21193,-0.0491447864683949,10920
21195,-0.0566644087721859,22300.5
21197,-0.0586639874419514,1989
21199,-0.0526558423665014,22066
21201,-0.00523983661130459,156.5
21205,-0.0398215372691291,6984.5
21207,-0.061590224771296,5213
21209,-0.0803434794834897,22963
21211,-0.0712893512676901,12817
21213,-0.0842320490757238,8004.5
21217,-0.0543794384409534,9540.5
21219,-0.0676865854443536,1301
21221,-0.0765292836952315,3150
21227,-0.0576235485113255,48642
21231,-0.0785010464399652,4969.5
21235,-0.0407660802807954,15465.5
21239,-0.0710406409884783,7541
21999,-0.0831971768738142,7312.5
22001,-0.0546788976100861,11989.5
22003,-0.0515544746820755,3842
22005,-0.0733768520251591,29104
22009,-0.0290124527855553,8486.5
22011,-0.0606935014877283,7015
22013,-0.0723441228593917,3093.5
22015,-0.0487601781820519,35925.5
22017,-0.039332914307608,113314
22019,-0.0502881878575078,71467.5
22021,-0.0376099916679028,1851.5
22023,-0.0844882411006194,1337
22025,-0.0367301393556535,1630
22027,-0.0535586602449925,2630
22029,-0.0449051759746536,3948.5
22031,-0.0677540867792359,4800
22033,-0.0609178758064274,239805
22035,-0.0482408344697736,1263
22037,0.00607420333108032,4857
22039,-0.0320491653760535,6125
22041,-0.0310644163105063,4301.5
22043,-0.0661868359737869,1727.5
22045,-0.0628690615998005,29757
22047,-0.0823764521558783,10099.5
22049,-0.0581893457332452,3019.5
22051,-0.0505447007019366,181454.5
22053,-0.0453571716491207,6794
22055,-0.0485120312706881,117437
22057,-0.053971365374603,28925
22059,-0.0507329379016429,2960
22061,-0.0455488309841285,14764
22063,-0.0690280213326785,15427
22065,-0.0143890500462311,2247.5
22067,-0.0406429019381752,5884
22069,-0.060630702021533,11626
22071,-0.033829448634303,129235.5
22073,-0.0443275514017023,66920
22075,-0.0823999017895299,10773
22077,-0.0406403920645477,3970.5
22079,-0.0369118935463751,48758
22081,-0.0526135043056014,2174
22083,-0.027360238585855,4838.5
22085,-0.0648066713312293,4787
22087,-0.084493669251538,5820.5
22089,-0.0668400359787784,20080
22091,-0.0484785209985324,1412
22093,-0.071972210156391,5661
22097,-0.0496759465100995,21601.5
22099,-0.0556025963629706,8305
22101,-0.0673929932211773,21749.5
22103,-0.0389791659573989,62681
22105,-0.0396485972097895,31990.5
22107,-0.0323649263383806,684.5
22109,-0.063633982525081,48035
22111,-0.0562508407417259,3583
22113,-0.0565599383392878,9829
22115,-0.0397022447055021,8528.5
22117,-0.0455484043600847,8367.5
22119,-0.0633297280271562,11648.5
22123,-0.0427878343236366,1919
22125,-0.0440453286971322,3323.5
22127,-0.0811834759121705,5352
23001,-0.0488146248225728,47035.5
23003,-0.0400168694979832,23823
23005,-0.0420307471005917,160259.5
23007,-0.0448413408833211,10486
23009,-0.0512019982699668,17534
23011,-0.0314554868741022,44575.5
23013,-0.0461695027695682,14607
23015,-0.0503213608748675,9012
23017,-0.0450714626713006,15072
23019,-0.0388331608198802,60214
23021,-0.0437589382721272,4557.5
23023,-0.0602701823458781,9714
23025,-0.064684833402932,15857
23027,-0.0542205869985706,9547
23029,-0.0402481266383151,7832
23031,-0.049576753531138,54417.5
24001,-0.0410838874430248,25718.5
24003,-0.0565935372828814,219306.5
24005,-0.0480409503908631,334641
24009,-0.0497769750771961,18387.5
24011,-0.06139130102394,7449.5
24013,-0.0550669940993371,51697
24015,-0.0512229066262607,23531
24017,-0.0521799523599241,37169
24019,-0.0641491880511514,10967
24021,-0.0600138772062268,85527.5
24023,-0.0545992621647465,10671
24025,-0.0548807957015491,69141.5
24027,-0.0560040700943288,145269.5
24029,-0.0374189626218651,7774
24031,-0.0511058659000714,426688
24033,-0.0599642528905894,267003.5
24035,-0.0594954691763767,11653
24037,-0.043529259425199,28680
24039,-0.0399363562439793,4412.5
24041,-0.0533874984786865,18451
24043,-0.0544980256550986,61948.5
24045,-0.0476015906056964,42025
24047,-0.0488403151585302,19452
24510,-0.0256467435707709,290669
25001,-0.04092020895789,75544
25003,-0.0398360643219436,58285
25005,-0.0489088147164717,205364
25007,-0.0598613351015385,5026
25009,-0.0490052943125246,268696
25011,-0.0487501061474224,22828
25013,-0.0412885680962581,172717
25015,-0.023411690609151,59880
25017,-0.0426170211312989,811945
25019,-0.0644788636312444,4368
25021,-0.0427605315800391,342859
25023,-0.0450147670556583,158376
25025,-0.0276195155340275,553016
25027,-0.0422723980076961,287398
26001,-0.0539105469210257,1153.5
26003,-0.0605827686916113,2150.5
26005,-0.0760919069195888,34212.5
26007,-0.0481685082985324,11936
26009,-0.072667957389393,5976
26011,-0.0522355578739791,3617.5
26013,-0.0583524302043728,1864.5
26015,-0.0680297244523282,11112
26017,-0.0426348530568154,31848.5
26019,-0.067841603049927,3027.5
26021,-0.0513907332255854,58010.5
26025,-0.0554340130719629,53677
26027,-0.0728733615810576,9046
26029,-0.0638216547542573,8624
26031,-0.0587138029145228,5901.5
26033,-0.0263270667487395,9299.5
26035,-0.0573275417397644,6044
26037,-0.0640563525246181,12251
26039,-0.0395580552011771,3728
26041,-0.0541212817176154,13515
26043,-0.0639420639522398,13014
26045,-0.0607837557044348,29832.5
26047,-0.0432520654429767,14650
26049,-0.0466008803821464,134254.5
26051,-0.0595966169023118,4052
26053,-0.0408647245593523,4696.5
26055,-0.0453626920761952,45779.5
26057,-0.0384555187594452,11277
26059,-0.0584297889588628,13441.5
26061,-0.0345678002836414,9787
26063,-0.0584315029686084,10152.5
26065,-0.0437909168319199,122634.5
26067,-0.0700139173862731,11059.5
26069,-0.054061169802338,7114.5
26071,-0.0437324655889177,3145
26073,-0.0534475018736616,21574
26075,-0.0476998875833768,51441
26077,-0.0514481711297571,108635.5
26079,-0.0703113897883218,3464
26081,-0.0545013861111729,326332.5
26083,-0.0516040660030741,240.5
26085,-0.049110980686716,1207.5
26087,-0.0633951685191005,18797.5
26089,-0.0639546334306512,3966.5
26091,-0.0588401815205886,27692
26093,-0.0615308786672185,49426
26095,-0.0419397487054391,1743.5
26097,-0.0476642321471326,2202.5
26099,-0.0634769185223055,303912
26101,-0.0507475803473256,5387.5
26103,-0.0380846852930197,22580
26105,-0.0607156076953161,8800
26107,-0.0528855698382624,9752.5
26109,-0.0726899122933682,6092.5
26111,-0.0570726799821785,33027.5
26113,-0.054259905590619,1896
26115,-0.0531748310058465,40283.5
26117,-0.0535751924322075,12593
26119,-0.0643978217864259,1915.5
26121,-0.0561176170776851,54136.5
26123,-0.0636330371144757,10610
26125,-0.0502816782481767,731845
26127,-0.0669124062561534,5006.5
26129,-0.0422104838838928,6261
26131,-0.0437468059336985,1743
26133,-0.0760720872537122,5718.5
26135,-0.0615348538503329,1515.5
26137,-0.0502287879982324,10024
26139,-0.0715943713216208,101664.5
26141,-0.0604113125856563,2404
26145,-0.0489178375827373,82117.5
26147,-0.0529106349014633,45698.5
26149,-0.0784271211010909,18856.5
26151,-0.064896376885339,10094
26153,-0.050501772462237,2112
26155,-0.0487921846512782,15389
26157,-0.0486951464225058,10370.5
26159,-0.0577980944237344,16847
26161,-0.0440130685646829,149581
26163,-0.0488942770318124,663804
26165,-0.0562572138110582,14081.5
26999,-0.0871954409202691,60575.5
27001,-0.0481737274477665,3470
27003,-0.060939368987853,112701
27005,-0.0639880233308681,13129
27007,-0.0405190406874552,14273
27009,-0.0746235608453093,14924.5
27011,-0.0246883608346306,1649.5
27013,-0.0415588235793559,33729.5
27015,-0.0530732215998592,13339.5
27017,-0.0445638307144739,9468.5
27019,-0.0674189028028329,33109.5
27021,-0.0353453336779413,7340.5
27023,-0.0545882356720312,5082
27025,-0.0411301361435783,12800
27027,-0.0341942531187241,14751.5
27029,-0.060257050235035,1807
27031,-0.0272972765608637,2054
27033,-0.062565192417699,4111.5
27035,-0.0466480378729069,25525.5
27037,-0.054855150154861,164265
27041,-0.0512122503331164,16090.5
27043,-0.0576636030700004,4536
27045,-0.0491760824532522,5373.5
27047,-0.0503416591232721,11997.5
27049,-0.0482601839616566,19453.5
27053,-0.0504636264308527,832012
27055,-0.0499410169623543,4396.5
27057,-0.056538964584749,4588.5
27059,-0.0418036903620416,8883
27061,-0.0461277675632495,13412.5
27063,-0.0433402423165827,5307.5
27065,-0.0530776943083823,3231.5
27067,-0.0430050112463659,19798.5
27069,-0.0253786189895959,1212
27071,-0.0581912706436533,4645
27073,-0.0426306843204821,2039.5
27075,-0.0493555526698935,3560
27077,-0.0363368761761707,1308.5
27079,-0.0707769479910165,6434
27081,-0.0203014436953155,1424.5
27083,-0.0556546127855738,14101.5
27085,-0.0730154055327535,17446
27087,-0.0184310542674198,2358
27089,-0.0556649193500571,1822.5
27091,-0.0445811438431381,8393
27093,-0.0704937836103405,6183
27095,-0.0447486634351812,11460.5
27097,-0.0555596263023423,8305.5
27099,-0.0596516043873955,14602.5
27101,-0.0440885507983556,2264.5
27103,-0.0647024870436636,13789.5
27105,-0.0617411086462083,9493
27107,-0.0216594524959801,1449
27109,-0.0217018784336318,81438
27111,-0.0456421877920145,18554
27113,-0.0424578972340621,7932
27115,-0.0296794514371513,6471
27117,-0.0453515926263724,3508
27119,-0.0418118384491609,9513.5
27121,-0.0527796964104832,3817.5
27123,-0.0422278267762033,303781.5
27125,-0.045829161844566,1077.5
27127,-0.0487851592908433,4816
27129,-0.0387784856293023,5788
27131,-0.0346099658344509,23258.5
27133,-0.0409033083216453,2796
27135,-0.0843716507389002,7917
27137,-0.0331059253884863,83236
27139,-0.0598533511470632,40481.5
27141,-0.0523419327627161,18081.5
27145,-0.0517706377830685,77658.5
27147,-0.0659873477933939,18496
27149,-0.0301223566496013,4090
27151,-0.0463679982872246,2790
27157,-0.0561610098999729,6524
27159,-0.020263966747373,5554.5
27161,-0.0633447527409245,6781
27163,-0.0543228303017763,69738
27167,-0.0240888369386579,1961.5
27169,-0.051949202263655,23156
27171,-0.0618758586358747,31472.5
27173,-0.0542111127998143,4278
28001,-0.0385534937244275,9890.5
28003,-0.0539788599881193,12516.5
28005,-0.0921757770952061,1523
28007,-0.0858811062133045,5482.5
28009,-0.0698798785422371,965
28011,-0.0402555876733965,8936.5
28013,-0.0654785179218993,2954
28015,-0.0434912225574385,587.5
28017,-0.0909355232678109,5980.5
28019,-0.0643797732359757,1340.5
28021,-0.0196169937483622,2388.5
28023,-0.0654843211093315,2341.5
28025,-0.0762152932735437,6864.5
28027,-0.0358835230877769,7978.5
28029,-0.0781486083723004,6809
28031,-0.0769675575167192,4365
28033,-0.0571176822881717,40475.5
28035,-0.0376242912339786,36879
28037,-0.058287732350977,1330.5
28039,-0.0392071071652139,3463.5
28041,-0.0465011509015669,883.5
28043,-0.070656585714549,9667
28045,-0.0503619391574059,7777.5
28047,-0.0383272437699734,61172
28049,-0.0337405713239083,111834
28051,-0.0526005245837388,2628
28053,-0.0726626023440669,2341.5
28057,-0.0930333684348649,5093.5
28059,-0.0690608390737636,41380
28061,-0.0807035645169474,3657
28063,-0.0112518820219331,496.5
28065,-0.0393305239323584,1528.5
28067,-0.066099882714928,30494
28069,-0.0680103465262382,1210
28071,-0.0493858112858621,12739
28073,-0.0552255033306765,10853
28075,-0.0416035229159565,32589
28077,-0.0843587267930561,2184
28079,-0.0727548991881185,4551
28081,-0.059309794812036,45563.5
28083,-0.0525940163126275,13046
28085,-0.0500149514748008,10552
28087,-0.0562573972821286,21771
28089,-0.0603414184539715,41658.5
28091,-0.0660866202789238,6708.5
28093,-0.0334683181630226,7061.5
28095,-0.0732948414312696,10055
28097,-0.0521865196376271,2574
28099,-0.0922670275015087,9429.5
28101,-0.0690433069222552,4945.5
28103,-0.0787380478832203,2448.5
28105,-0.04950956913558,11764.5
28107,-0.0593778418431232,10372
28109,-0.0491097656072833,8210
28111,-0.0790911346213068,2069.5
28113,-0.0531019176822618,14045
28115,-0.0962151717401969,12142
28117,-0.0706682252547006,7222.5
28119,-0.0299446948771027,1133
28121,-0.0484932077491707,49682
28123,-0.0859714258899827,9571.5
28125,-0.0421309848133054,946.5
28127,-0.0284254938938742,6368
28129,-0.077456912962028,2656.5
28131,-0.055183965055036,3483
28133,-0.0430827529725838,6501.5
28135,-0.0478983592624888,2048.5
28137,-0.055825337121247,4462.5
28139,-0.0864522671686406,6985
28141,-0.0764063877832758,4998
28143,-0.0154307479331403,14366
28145,-0.0689572427654967,7827
28147,-0.0596346709064435,2538.5
28149,-0.0421490954572269,21661
28151,-0.042100174560327,16955
28153,-0.0593210047408815,4574
28155,-0.0561706062740632,1661
28157,-0.0387087706248206,1545
28159,-0.0721016711332329,4925.5
28161,-0.0771550174636215,2415
28163,-0.0566267550329654,4147
29003,-0.0584071831654339,1446.5
29005,-0.0385147635785444,1493.5
29011,-0.0660309465691325,4647.5
29015,-0.0620616256823092,2783
29017,-0.0493648628300223,1456.5
29019,-0.0434755207523294,67741.5
29021,-0.0618034734957236,42161
29023,-0.056943842755293,16504.5
29025,-0.0672731983983125,1138
29027,-0.0277147084139939,10626.5
29029,-0.0518210166581329,13572.5
29031,-0.049275744808054,39686
29033,-0.0529867896211931,2053.5
29035,-0.0690959689542139,1073
29037,-0.0594414346613695,19546.5
29039,-0.0404789066914783,2814.5
29043,-0.0693143922453884,13689.5
29045,-0.0510945381704956,1008
29047,-0.0504377624036607,87360
29049,-0.0438914749470382,4239.5
29053,-0.0454568275526137,4744.5
29055,-0.079164691870397,5197
29059,-0.0379134697622195,2772.5
29063,-0.0414400740326485,1170.5
29065,-0.0523517686438535,3527
29067,-0.0648956285063717,2156
29069,-0.0630474519927673,8567.5
29071,-0.0707681781389015,35661
29073,-0.0900900025633356,4814.5
29075,-0.0320529137765368,1774.5
29077,-0.0440542280226648,146459.5
29087,-0.0499631029983349,814.5
29089,-0.0350568212776468,1769
29091,-0.0542059052602379,13534
29093,-0.131873868928273,2620.5
29095,-0.0473154563957374,352269
29097,-0.0570763349447955,55893.5
29099,-0.0614968537668239,41159
29103,-0.0363791629700431,908.5
29107,-0.0549964343215145,7281.5
29109,-0.0618711753484538,7576
29111,-0.0288029583343712,1968
29113,-0.0679492876770275,9607.5
29115,-0.0763034187131023,4103
29117,-0.048319189631641,5182.5
29119,-0.0911416520922269,5566.5
29121,-0.0513019586631454,3460
29123,-0.043332190742531,3008
29125,-0.0570119750684767,1283.5
29127,-0.0645771360302759,12279
29129,-0.0479422529268237,446.5
29133,-0.0423033807122653,2473
29135,-0.0693287317875395,2900.5
29139,-0.0647968333946517,2373.5
29141,-0.0705963626883421,3383.5
29143,-0.0799864073615246,4738
29145,-0.0448317854829452,17075
29147,-0.0614048433788951,7685
29149,-0.0520793185570057,1754
29153,-0.0489349123748758,978
29155,-0.0494783983269615,4675.5
29157,-0.0731222877527097,8564
29159,-0.0617702936649012,17243.5
29161,-0.0481245937203234,14870
29163,-0.0621144208717811,4723
29165,-0.0477021023873059,39659
29167,-0.0375166243585518,7561
29169,-0.0371210427876027,8242.5
29173,-0.033001858457783,2010
29175,-0.0469910592953184,9441.5
29179,-0.0794996651591961,1780
29181,-0.052880430125523,2546
29183,-0.0580860764175205,122180.5
29186,-0.0783125142391423,5432
29187,-0.0446501936233946,20500.5
29189,-0.0514809745822614,568298
29195,-0.0492130512487954,7345
29201,-0.0514923055942787,16652
29203,-0.072454260169721,1122.5
29205,-0.0790729446374586,1216
29207,-0.0632357134338534,9606.5
29215,-0.0563489498859046,4697.5
29217,-0.0504792794342864,5675
29219,-0.0666570859607966,5936.5
29223,-0.0505246369670559,1710
29225,-0.068636660188747,5583.5
29229,-0.0605830368643035,3788.5
29510,-0.0408829543728018,271632
29999,-0.0838899542420491,12015
30001,-0.0405488001699456,2315
30003,-0.039983612858057,2413
30005,-0.0396060336899049,931.5
30007,-0.0711706800696616,738.5
30009,-0.0422512578486915,2148.5
30013,-0.0362161997697764,29428
30015,-0.0333234226091636,893
30017,-0.030061845099909,3935.5
30021,-0.0298771290785029,2735.5
30023,-0.0206035615999442,2428
30025,-0.0582432208759811,843.5
30027,-0.0404385390850231,3179.5
30029,-0.0583828439809389,35503
30031,-0.0579179698136834,39234
30035,-0.0270706254343226,2149.5
30039,-0.0689549071934812,472.5
30041,-0.0359426528872954,4700
30043,-0.0663802577634204,1732
30045,-0.0463210172138885,235.5
30047,-0.0438215706140378,5781.5
30049,-0.0366328767191901,23589
30051,-0.0395770260539722,504
30053,-0.053991587597681,4150
30055,-0.0348819404176118,457
30057,-0.0795897420818089,1543.5
30059,-0.0461506566794014,407.5
30061,-0.0578675317961914,1015.5
30063,-0.0408730418130153,48926.5
30065,-0.0423364072529468,794
30067,-0.0466160239916828,4855
30071,-0.0367092762385206,872
30073,-0.0553169164227472,1446
30077,-0.0543152014683195,1368.5
30081,-0.0548119375294678,9244.5
30083,-0.0524531368716565,3801.5
30089,-0.0377945826771107,2572
30091,-0.0229264049336522,916
30095,-0.0864104462816784,2498
30097,-0.0922927180958303,1090
30099,-0.0372619358721994,1248
30105,-0.0308330755754773,1967.5
30111,-0.0424228946232647,67922.5
31001,-0.045605651408189,13614.5
31003,-0.0457830553158135,1372.5
31011,-0.0206977520325583,1419
31019,-0.0535193430306025,22550.5
31021,-0.0432212463993618,1096
31023,-0.0604852995846488,2253.5
31025,-0.0609769218552554,3864
31027,-0.0617566666053826,1743
31029,-0.038365715552576,1061.5
31031,-0.0369514188715277,1844
31033,-0.0527345367278057,4066
31035,-0.0532342568687886,1103
31041,-0.0479390664444174,2735.5
31043,-0.0919269955015817,11511.5
31045,-0.0392961156527393,2286
31047,-0.0761505711771657,9956
31049,-0.0486880247457338,488
31053,-0.0543507926530479,15588.5
31055,-0.0490961755398481,300418
31057,-0.0243893159673783,402
31059,-0.0582764617998754,1674.5
31063,-0.0437038135055768,582
31065,-0.0383640678646376,1247.5
31067,-0.0559730817838039,8071.5
31071,-0.0469860353191165,590.5
31073,-0.0623042655617377,230
31079,-0.0616647871384206,29154.5
31081,-0.0613331777516896,2672.5
31083,-0.0343306501122768,603
31085,-0.0729083115877609,66.5
31087,-0.0835652293144642,481
31089,-0.0345101480479163,3279
31093,-0.0293561815606618,865.5
31099,-0.03244337846562,1760.5
31101,-0.0488780108184245,2871.5
31105,-0.0766042357109435,1374
31107,-0.0376851850812344,1559
31109,-0.0471928590391295,131014.5
31111,-0.0396438672905687,11813.5
31119,-0.0548722803980179,20000
31121,-0.0506478852187893,1666
31123,-0.0346932346747998,744.5
31125,-0.0254735929966933,515
31127,-0.0541022027658293,1980
31129,-0.0199930387073186,1259
31131,-0.0635784936077271,5678.5
31135,-0.0399599235457452,776.5
31137,-0.0562284824140269,3934.5
31139,-0.0436564042178867,1523.5
31141,-0.0752450789458326,15246
31143,-0.022917360966617,956
31145,-0.0468223860493171,3857
31151,-0.0729202877080987,5736
31153,-0.0555725198026123,40168.5
31155,-0.0589337951223268,3577.5
31157,-0.0449472726370199,13887.5
31159,-0.0376388729613925,5640
31161,-0.0343087731771633,1205
31165,-0.0489750253485478,56.5
31169,-0.0562682224345758,1821
31177,-0.0587901689433388,6045.5
31181,-0.0153179216075517,747
31185,-0.0507986651065407,6977.5
32001,-0.0569093475853108,6557.5
32003,-0.0530605751253644,849525
32005,-0.0529938867166956,20029.5
32007,-0.0636007171568554,17255
32013,-0.06930247358764,5925.5
32017,-0.0440546067003031,591
32019,-0.0756756030713706,10273.5
32023,-0.0637716928613448,9144
32027,-0.0590420299244742,1184.5
32031,-0.0568179858689677,199186.5
32033,-0.0591127497428211,2470.5
33001,-0.05136776674885,22646
33003,-0.0397577794406072,18386.5
33005,-0.0530382865970951,31886
33007,-0.0384199190122877,10963.5
33009,-0.0177000040470621,53331
33011,-0.0527804022948648,185132.5
33013,-0.0384086313869564,62414.5
33015,-0.05386884832677,131680
33017,-0.0461728685033773,38896
33019,-0.0657184731301201,12406
34001,-0.0312056010369882,129916.5
34003,-0.0471953766598923,454951.5
34005,-0.0525198230726562,185309
34007,-0.0466252212330063,183382.5
34009,-0.0479153756665572,27170.5
34011,-0.0553273261072102,49574
34013,-0.0404796383394926,314362
34015,-0.0557428820336388,88639.5
34017,-0.0478398276662719,218227.5
34019,-0.0576888435648157,46569.5
34021,-0.0337435652216026,191502.5
34023,-0.0538595893810965,388715.5
34025,-0.0449721949627809,230951
34027,-0.051547629268664,295575.5
34029,-0.0391149523374286,129698.5
34031,-0.0557978525329995,163105.5
34033,-0.0454739737506347,20114.5
34035,-0.0499920443960771,184406.5
34037,-0.0432650391462371,33398.5
34039,-0.0549760634326838,227794
34041,-0.0508449167345412,33030
35001,-0.0514700437487882,265830.5
35003,-0.052479212497771,332.5
35005,-0.041184475378973,16896.5
35007,-0.0420817274319388,4042
35009,-0.0405128788109157,13010.5
35011,-0.055761896150969,348
35013,-0.0438140297293292,46787.5
35015,-0.0636505477865375,17502
35017,-0.0671086983303347,8251
35023,-0.0358523601193391,940.5
35025,-0.0585412986299477,18313.5
35027,-0.0437606582560591,5619.5
35028,-0.0576498205849067,7846
35029,-0.0494844503401547,4998.5
35031,-0.0284324259094982,15845.5
35035,-0.0440140784641497,12167.5
35037,-0.034675125620538,2082
35039,-0.0349389280885093,7833
35041,-0.0440669482258104,4125.5
35043,-0.0711960513592504,25588
35045,-0.0599084320029484,40036.5
35047,-0.0147604871775736,6298.5
35049,-0.0396502970151712,49002.5
35053,-0.0403267849669015,2785
35055,-0.0368216093346432,9506
35057,-0.0597729914489847,2442.5
35059,-0.0354671455200352,858
35061,-0.041897067334501,12088
36001,-0.0375767347317984,174517
36003,-0.0307754141126361,12160.5
36007,-0.0485736901671735,76989
36009,-0.0485004107080092,22778
36011,-0.0466925997127557,18989
36013,-0.0550708159148778,46107
36015,-0.0453335542022939,32910.5
36017,-0.0587000657018298,11734.5
36019,-0.0487519280782733,26499
36021,-0.0400308890178591,16650.5
36023,-0.0447592523214777,15538.5
36025,-0.06133990852616,13459
36027,-0.041999594546286,102277.5
36029,-0.0443673937801057,414338
36031,-0.0430368042882262,9859.5
36033,-0.0197546746041149,10852.5
36035,-0.0337938620610291,15999
36037,-0.0488481609472938,16843
36039,-0.0482352245053503,11252
36041,-0.0611470533628146,844.5
36043,-0.0540393280754744,12480.5
36045,-0.0447067503058294,30016.5
36047,-0.0253836347777604,483476
36049,-0.0558748698027735,4838
36051,-0.0548551918307234,12952.5
36053,-0.0357736885744004,17953.5
36055,-0.0434165685737996,352115
36059,-0.0391832867590215,552491.5
36061,-0.0368006037268166,2032937
36063,-0.0483968032164693,63485
36065,-0.0388058755419529,89588
36067,-0.0425022351366718,217404.5
36069,-0.0492087234894933,42594.5
36071,-0.0426746073392332,105728.5
36073,-0.0525297970735741,8537.5
36075,-0.040741176547767,24797.5
36077,-0.0234925007713932,18990.5
36079,-0.0479628000744516,23082
36081,-0.0430197778525693,480201
36083,-0.0315737944969286,44879
36087,-0.0393744863716151,104807
36089,-0.0317780671690033,29172.5
36091,-0.0489304643505537,63840.5
36093,-0.0368813154627161,51102.5
36095,-0.043426515376109,6084
36097,-0.039747559827176,3395
36099,-0.0532416036263812,9492.5
36101,-0.0496357281490826,28148
36103,-0.0508419012958124,571951
36105,-0.0356190077984448,18402.5
36107,-0.0597486657044409,10179.5
36109,-0.0349154259818975,31600.5
36111,-0.0431310131054639,48479
36113,-0.0483019949029773,32626.5
36115,-0.0698999161398113,9864
36117,-0.0637297135619788,19833
36119,-0.0417272883987871,395384
36121,-0.0619151506174871,9133.5
36123,-0.0326211951302776,5436.5
36999,-0.0770590388317956,76190.5
37001,-0.0643389127730021,53867
37003,-0.0838310103879639,7450
37005,-0.0685330234068024,2769
37007,-0.0733405017890197,5130
37009,-0.0677387541408082,5886
37011,-0.0346029611307202,6121.5
37013,-0.0579224429800423,14473.5
37015,-0.0510202090664171,7027
37017,-0.0840514491461251,10199.5
37019,-0.05728000506695,22811
37021,-0.044068533733065,102365
37023,-0.0686381032940169,25750.5
37025,-0.0538809758163934,58484.5
37027,-0.0747347594591251,23341.5
37029,-0.0797646317527963,817
37031,-0.0500544064081962,19260
37033,-0.066617010786804,1848.5
37035,-0.0686243103728607,87131
37037,-0.0756397422053825,13714.5
37039,-0.0596586540940021,7389.5
37041,-0.0544011688500123,4858.5
37043,-0.0582157346827948,1922.5
37045,-0.0572113861470361,31224
37047,-0.0498258356505867,14036
37049,-0.0452117653322291,31596.5
