puma_geoid,risk_score,sovi_score,resl_score,nri_pop,nri_tracts
2000200,78.87509038690841,49.22490587373419,74.09003362943926,144104,45
2000300,61.19491582591676,37.41646623507943,52.911545090422706,133902,33
2000400,64.54478404888125,38.98788691792173,60.704589391760386,124048,31
2000500,46.8522677364439,55.301911950513734,32.511550764127506,169235,61
2000601,45.129058848316674,21.939519945155475,66.20661059116219,125524,37
2000602,47.779868773016226,31.090072203988715,66.2066105911622,154887,40
2000603,51.7263121999958,21.70730388273024,66.20661059116222,171073,39
2000604,53.76575394891459,17.232265686445942,66.2066105911622,158085,37
2000700,56.45115537860297,33.533977475169074,75.4993484184338,118666,27
2000801,53.61878947205272,57.96216658207756,78.09382774552779,101076,30
2000802,68.54116397852138,43.73510685052473,71.21312685911089,123109,29
2000900,74.64174940077959,55.005172430466,51.01223444831306,103536,39
2001000,79.89455807438317,44.88366295517948,70.16362847273683,101512,27
2001100,84.4835894373928,59.25392470046089,59.4463006847593,109327,39
2001200,68.74799734735197,48.66683515872285,4.50848429029516,135658,41
2001301,69.38872629161666,31.11347064657607,65.71710134848637,168132,35
2001302,68.73709531409446,45.26221863557794,58.12873442179581,168450,45
2001303,58.411850429117564,53.30647505318646,59.28918374600169,120383,38
2001304,62.761047992325494,38.25546840029207,59.04762813151765,168008,43
2001400,71.50547327601784,47.40569784599985,59.376458643484014,104453,29
2001500,77.70149217172964,61.62714743325163,44.4473668325438,125854,43
2100100,88.16255593445602,61.42329052235288,50.93734744104463,196688,59
2100200,73.29484852442644,67.16008505993703,41.3029480469701,106839,34
2100300,73.09951937038934,57.75122553711345,24.99442591196981,107632,33
2100400,67.03857834166296,66.65425486208942,33.40233211190248,177315,54
2100500,81.12738476019884,45.367750216198026,57.34036251628949,134482,27
2100600,63.548106518645454,73.39382083975552,38.61180384989531,104995,35
2100700,62.07765974154586,72.0576878195719,25.815518406509483,101329,36
2100800,67.00398044884045,69.19610781725183,18.79213043854728,111776,34
2100900,71.8116965365757,74.44892884449654,20.54253828649958,117470,43
2101000,78.47732290732604,73.29173309279399,10.757165277017377,106095,43
2101100,82.69041636755423,74.30838759676816,14.000401972259413,139899,52
2101200,58.01633348919315,49.342238611159864,60.26702427760923,111581,31
2101300,56.9308357027754,53.80909086103223,43.563430216389946,168920,47
2101400,76.53549095003928,63.826676274331064,39.84443257659877,104321,33
2101500,81.6941616973468,52.28503701801832,75.26171826624847,112359,27
2101600,64.49668650497775,35.38242228218342,69.43250435720347,119235,31
2101701,70.1088328963659,80.34870127606547,68.01208387631802,124053,45
2101702,49.80881369543597,45.689063558359344,68.01208387631802,118276,40
2101703,57.667793311557816,33.09061347338706,68.012083876318,118101,26
2101704,45.54614741340423,35.91212344133357,68.01208387631802,139834,33
2101705,53.24401967954325,54.5169145791954,68.01208387631802,134821,32
2101706,57.66935498256874,48.188608241027346,68.01208387631802,147748,40
2101800,59.417695200040555,41.84269463863861,66.16896632517874,122067,29
2101901,54.83918099574457,64.57176743625877,65.8417249141097,113373,33
2101902,50.41866335837689,37.91768846274576,65.8417249141097,208928,49
2102000,57.56043222305281,50.461080412663996,67.06250851149981,124872,39
2102100,56.71622343072344,52.126512096645456,46.25707618446895,124756,31
2102200,49.441339620312,53.435411010651194,43.5015331197356,119960,41
2102300,51.11777534406273,54.42219803798842,68.76061074495938,140559,44
2102400,35.632199042095714,35.57332753050388,72.80061604075347,168969,44
2102500,52.20326276783457,27.774631974102626,60.8316550171781,135968,30
2102600,45.73109155192275,45.731744261357505,54.669099366195944,163191,46
2102700,67.9146693369265,64.4153335012573,32.99392478458712,141050,41
2102800,68.48853085042697,63.28531768965978,26.868550440158796,134328,41
2200100,50.199778423107034,69.9169265048584,53.9485842909608,116435,41
2200101,57.26010845939891,65.64572857586488,53.94858429096081,121260,32
2200200,59.15142994374936,53.5775969805629,26.738323140688525,165490,46
2200300,61.31421796512057,76.96480931868193,26.670452651139602,169172,54
2200400,47.731399245929886,62.88963561561444,71.001066224381,160298,46
2200500,65.02896344682595,82.2385662006878,34.19340835295196,142345,48
2200600,61.661470320778356,74.5810288453735,41.3806538207123,117795,36
2200700,48.4375248360629,64.55866168183347,53.62460271578272,178290,55
2200800,80.18320316352221,57.3048817396082,23.34406741437779,148895,39
2200900,87.1292226980453,61.45788472673547,25.768260568063898,164823,43
2201000,75.60770900183417,74.79913119504056,54.917945670964556,114747,39
2201100,84.06244870796083,67.731974699006,45.581135922088556,114792,37
2201200,81.56463584966113,56.04901504063226,61.83864471034241,116589,30
2201201,85.3452884212634,31.40143173520887,61.83864471034239,125029,28
2201300,86.92967376357988,69.68215514675974,79.15715601353688,170858,55
2201400,78.890285822512,62.01996970919279,64.26843826990823,112825,34
2201500,74.6968975306679,47.58884336637028,47.201753346759894,141556,32
2201501,71.58659103648554,69.36026079165325,47.2017533467599,179612,48
2201502,85.54295449761194,55.30344947489234,47.2017533467599,135344,27
2201600,89.20414875621853,46.35719913567271,76.7172136002843,126426,29
2201700,92.73075137838764,50.52260468099488,38.54639585231215,153074,37
2201800,89.70257445292093,69.37879323707416,47.54005850781334,178240,44
2201900,88.12511730276006,55.79951193528172,99.13882110615258,115114,31
2202000,87.45652778749536,67.24159416093805,84.12441598604802,118410,33
2202100,89.50606295298422,57.30248653323535,94.70797298898232,109484,34
2202200,90.93178769332899,47.88190012447589,90.3103897642459,143320,30
2202201,88.06392350970198,47.50382329098456,90.31038976424587,120550,28
2202300,80.30070218276022,56.55648603490657,96.40563914228171,109319,34
2202301,80.4389341808282,47.321098858649115,96.4056391422817,139505,39
2202302,82.31167013598917,74.40712159272582,96.40563914228167,136461,39
2202400,62.82824719969008,64.61341353975057,99.94195000592349,147102,58
2202401,47.09028878097977,66.85460260161378,99.9419500059235,119569,70
2202402,62.08186690927659,53.21492313860709,99.94195000592352,116935,55
2202500,79.27071417406411,54.98051781707329,95.5819213855983,122462,39
2300100,54.15199374630831,70.29941275942177,50.45654215334487,98058,37
2300200,54.32433582637637,58.36402850738731,54.344388368240686,154355,57
2300300,32.83238491598124,45.48647255731442,89.75002961734388,152080,46
2300400,36.860430364941315,47.87784446159635,84.96505153417839,123577,36
2300500,45.223072840703594,48.49604018463229,90.89447630092313,170847,46
2300600,22.02160530551915,45.51652562888187,77.57256249259571,111105,32
2300700,28.28101001964483,35.497592602223754,97.39142000489174,108936,28
2300800,25.30486629506594,32.862961430082336,79.84105900885864,185495,51
2300900,24.603542139813882,30.787381185628448,90.69284311366454,141520,35
2301000,20.400940763450727,31.965164396429234,98.7146072740197,115525,32
2400100,25.405247980485342,66.85742438261946,64.50961013573556,96890,31
2400200,25.683653791358097,52.76584420795736,62.060182442838496,154643,36
2400301,16.84252234210658,24.542006471471645,69.30813884610829,134518,33
2400302,20.575719946441268,30.39294363638931,69.3081388461083,136915,32
2400400,22.206557148900874,26.523774688093738,73.7471863523279,172826,37
2400501,30.323238676713963,32.344667347121174,81.2131264068238,122718,33
2400502,27.03058864233569,47.12261176239178,81.21312640682382,133698,26
2400503,20.18939768580171,42.70044674754095,81.21312640682379,119742,32
2400504,14.892201204257402,41.376889911891524,81.2131264068238,120599,36
2400505,21.579662565923726,34.63426660165594,81.2131264068238,120417,26
2400506,15.69544001057394,55.3788750112812,81.2131264068238,118340,34
2400507,19.523454554195045,45.92164522734542,81.2131264068238,118936,31
2400601,26.24487054291017,26.38124839563152,86.44947281127831,141667,32
2400602,23.116240232507696,34.407731990847154,86.44947281127828,119079,27
2400700,36.56554576085872,40.00579013197217,48.59021442956999,103701,21
2400801,29.92708510054731,71.54463584432143,70.76294277929149,121962,39
2400802,28.368066893300202,56.6490815131499,70.76294277929149,106646,35
2400803,26.360043380740695,54.400917295241875,70.7629427792915,110181,31
2400804,28.260354232547964,58.55328316206592,70.76294277929149,134825,51
2400805,23.33393911365587,61.749830159701375,70.76294277929152,111967,43
2400901,23.831177365549085,23.327211759005937,88.6790664613197,144979,26
2400902,16.475153691001566,27.27460906488041,88.6790664613197,187291,33
2401001,16.595205615405092,19.328624510404477,51.6929273782727,149309,30
2401002,7.775832929711178,32.33055291487499,51.69292737827269,137384,26
2401003,9.881537418301045,40.78186200406229,51.69292737827269,193566,47
2401004,14.944528480877114,23.954674256856016,51.69292737827271,196110,46
2401005,10.967779953549318,52.601510930155015,51.6929273782727,145285,31
2401006,14.051559966325891,36.82254431940038,51.69292737827269,120881,23
2401007,7.267438903864046,38.76715353768093,51.69292737827269,118744,29
2401101,26.48607938037102,67.69840125735816,24.6428148323658,128716,25
2401102,13.38792897281714,47.701979829005,24.642814832365808,149490,32
2401103,18.575839234122558,58.089785869550475,24.642814832365804,119306,27
2401104,9.938840945790567,59.14986133288935,24.642814832365794,120590,31
2401105,22.607740319288027,26.847926001882108,24.642814832365794,194501,38
2401106,16.803136219509646,35.98251607246432,24.642814832365797,130940,32
2401107,12.920112362323342,63.11943175341342,24.6428148323658,122343,29
2401201,10.345703090142566,17.05734191772207,82.32792323184457,183064,33
2401202,10.272565007115457,35.159816447445856,82.32792323184461,122537,27
2401203,7.913289212670696,19.033073181007587,82.3279232318446,142078,35
2401204,15.199367114797157,29.794583476143668,82.32792323184461,140238,33
2401300,50.31607319921962,55.090078884061704,80.79686205938609,172305,44
2401400,50.20697073803153,52.0294820498144,76.03362721245699,180616,43
2401500,25.161330300166767,27.235354727134293,89.57115178048437,206446,40
2401600,16.486354743701778,32.9262548232174,81.8125814476958,166485,34
2500100,50.193081265947704,49.90281869130976,89.60312759151766,128939,40
2500200,41.15803961937792,43.139354879744715,90.01585816324365,120798,29
2500300,24.85027742512607,61.44864165967628,78.3236583343206,206434,46
2500301,24.496014369877525,38.95226749036857,78.32365833432061,126921,29
2500302,21.558409604286076,31.64309201207845,78.3236583343206,125727,29
2500303,21.777732984192642,22.483844263647242,78.32365833432063,126647,26
2500304,31.67021435164354,31.43377642545676,78.3236583343206,157363,33
2500400,29.121097329965394,32.19638676876774,80.21205751275242,111383,26
2500501,28.147464812499084,17.341319441884167,83.6630730956048,120879,23
2500502,31.278911285025544,58.05420401870984,83.66307309560479,115529,26
2500503,35.55350250292174,28.28655553381913,83.6630730956048,147235,28
2500504,19.432886378069295,36.96345469182147,83.6630730956048,150800,30
2500505,27.44313855438237,26.137139787387845,83.66307309560479,131812,32
2500506,13.218549648161028,36.72141795986627,83.66307309560479,118318,33
2500507,11.02453703048942,44.4094588707818,83.66307309560477,129899,36
2500508,30.785107782572727,47.21036956056426,83.6630730956048,125771,27
2500701,43.57391719332149,54.312428190157874,93.22592109939578,209300,43
2500702,32.81365719254965,25.647763973196884,93.22592109939582,111752,22
2500703,33.965771482272906,40.7231256451084,93.2259210993958,207519,48
2500704,20.289013078873616,50.22419811372446,93.2259210993958,119698,27
2501000,31.629859450248105,40.95900190643863,90.35024469758781,136532,27
2501300,37.81975007272941,25.205256331465012,86.28469666808873,133341,24
2501400,25.27704638230256,16.20812900858601,83.42245177282506,125707,25
2501600,30.214121338599785,30.095054999292106,83.65902233418714,147550,34
2501900,34.34185271430209,77.42552162432511,62.24025589385139,155823,37
2501901,46.10844159299089,47.215818998642746,62.2402558938514,145545,33
2501902,32.251116768258505,35.22454157768512,62.2402558938514,128349,25
2502400,19.605505078518128,19.434531721095333,83.3571770405307,127666,28
2502800,33.848341787430705,39.06085792822728,85.68219992868394,153615,33
2503301,16.301239010960877,56.136561073317935,92.72005686530028,123496,33
2503302,14.260489093352612,56.04439861272678,92.72005686530031,160904,57
2503303,11.238190381587593,46.05919462351435,92.7200568653003,122942,35
2503304,11.871094697953179,82.48635980959826,92.72005686530032,138835,37
2503305,16.410340469323508,43.66590084978815,92.72005686530035,128080,40
2503306,26.681421852507007,67.72314142872867,92.72005686530028,118018,26
2503400,20.988879225686258,32.95508655102256,85.82871472732599,151812,34
2503500,32.268454664716394,18.09046727190602,87.49201171237286,114021,22
2503601,16.872387262218243,16.80782542125543,88.87098684989931,137443,27
2503602,27.940901707178213,44.086802351026314,88.87098684989928,127727,27
2503603,29.65168621546562,42.384521733831555,88.87098684989928,130212,28
2503900,35.424529340094175,33.77271292181844,91.11797453276702,139290,32
2504000,19.559227045715176,53.97702498545621,95.76348148849385,139678,31
2504200,21.260811751760535,28.138031947585617,78.02439504279234,132263,25
2504301,31.192957262457153,34.310808602255726,84.8339610341158,110710,21
2504302,15.341498996067154,56.30289794891419,77.14251865892669,112094,29
2504303,32.96706550768601,36.835671868506786,77.1425186589267,132438,24
2504500,6.966827048348666,66.19894554989429,77.1425186589267,116945,35
2504700,47.26211244525787,42.92981929262614,99.055799075938893,137133,31
2504800,57.135691023395744,51.024550091316826,99.12623649887853,126487,35
2504901,18.80282324524566,23.452436515303802,93.83003078810769,125613,27
2504902,29.9915497489571,21.334830284819304,97.98602061367143,113088,21
2504903,23.25602334458591,23.139273390561968,97.98602061367143,135855,29
2600100,50.7853956610633,59.957682952993466,72.29460362739553,171221,60
2600200,44.560347600659284,66.53614784830575,71.25190726473201,130075,44
2600300,45.94408536531477,71.69995918023253,60.27046069804311,132904,51
2600400,40.61345292432902,55.934519625019455,74.39285707238992,150167,52
2600500,49.33011472415031,48.68995718926219,95.93907800507833,160398,47
2600600,48.95858714807522,66.11181459745642,67.76069590098054,117712,30
2600700,18.270048604155356,53.99842990089551,99.13872763890541,175775,45
2600801,29.580227767646704,32.08254814469857,99.38277455277807,150964,35
2600802,25.424185276112826,30.25704678445808,99.38277455277812,145201,29
2600900,34.494186667105325,42.24189556489673,97.42566046676929,120243,30
2601001,22.291217274316345,32.47122088412919,93.88342613434435,152880,33
2601002,26.50059775653072,50.16191840902171,93.8834261343443,199111,52
2601003,30.79380318019117,24.461810166884835,93.8834261343443,179523,34
2601004,31.547498868810457,29.949630720538664,93.88342613434429,126356,26
2601100,52.168272972530445,56.88938412697044,64.54681902191915,195918,50
2601200,52.677089252191834,63.28994254109564,57.340990571316524,136922,40
2601300,46.155414212255565,75.26664373629889,54.290056317252514,109767,47
2601400,54.718571954306775,51.789332996791735,94.97494035962806,187304,48
2601500,46.56570069888699,53.888830408187786,89.19322355171191,190067,61
2601600,71.65957950335917,65.46387812467589,70.39257276606764,125313,37
2601701,39.09393152091063,40.761025014810855,62.76882255353571,190464,51
2601702,33.057273836815085,57.4379811747853,59.569956166331025,104940,32
2601703,31.015425028666996,79.44063701908333,59.56995616633101,81206,40
2601704,36.1831042913661,39.31431007584979,66.17215735646624,186068,52
2601801,29.578858682817387,38.528765946222975,83.02926193578965,173980,46
2601802,27.68244457291963,52.48121498124982,83.0292619357896,110858,37
2601900,33.559887158412955,39.04175291394895,83.31611339469386,188080,52
2602000,30.41211514745622,47.95824267302993,88.45929340712772,196693,56
2602101,24.84852551216327,30.166807590483817,86.37365241085179,138565,33
2602102,20.757731045569408,45.14593153679679,86.3736524108518,123067,35
2602200,42.016989070892166,60.591772102801706,53.079395778177144,105750,31
2602300,36.344055247498765,58.351478767791626,67.89286562103416,127099,37
2602400,29.679774762049835,51.747087506083695,97.38893496031281,154234,53
2602500,45.01231765915448,52.50577914628002,68.55739968777927,145106,38
2602600,25.856497027472546,44.917645071180736,86.29309323539869,160309,46
2602701,37.61861803424533,31.272319583995294,95.3086127236109,115339,30
2602702,22.38236261300248,39.810821406063596,95.30861272361088,124901,34
2602703,22.139384221957943,43.22557917415743,95.3086127236109,131824,41
2602800,22.706386134909135,28.279800460795702,91.6017059590096,193558,60
2602901,30.862574126540494,22.068340799517845,84.76602298305892,141042,35
2602902,26.348379602565302,20.05681430699317,84.76602298305889,139893,35
2602903,29.897163827531134,22.286330040334285,84.7660229830589,176244,45
2602904,28.829976886493817,50.559221596793535,84.76602298305892,157095,47
2602905,36.59390451481359,31.616246971437878,84.7660229830589,137170,31
2602906,34.829814261708485,28.79087424100962,84.7660229830589,158019,45
2602907,33.78613116596361,52.65176800555674,84.76602298305893,176269,51
2602908,24.9017662855587,33.156724546305334,84.76602298305892,188382,57
2603001,40.5944833776984,33.08401771800139,73.18208743039919,126309,29
2603002,53.369871150287096,30.599379352521577,73.18208743039922,175741,37
2603003,47.84280846060327,49.89702195354432,73.18208743039919,134183,31
2603004,40.19121972502587,44.28540270478104,73.18208743039919,155199,46
2603005,23.777833789360663,45.549817144615695,73.18208743039919,140977,52
2603006,31.388773121367393,51.25555402617604,73.1820874303992,147938,45
2603100,35.159479138724244,43.307149771123655,82.52695178296409,160353,50
2603201,28.581227587351307,28.46022009950772,46.2528136476721,204626,50
2603202,14.193112252272254,38.036056953287456,46.252813647672085,145035,46
2603203,36.264042132082245,60.80428801796818,46.252813647672106,173197,41
2603204,19.39221422271421,58.070351569462,46.252813647672106,156507,47
2603205,27.13628510529644,51.93589072875009,46.2528136476721,115070,38
2603206,30.018188904799178,44.83302566720641,46.25281364767211,136685,40
2603207,25.77821921123237,54.73864940764439,46.25281364767207,123321,38
2603208,24.200009573464225,85.80383678116722,46.25281364767211,154584,56
2603209,21.63066600887881,78.6341574682539,46.25281364767209,126442,44
2603210,27.553267163340596,84.64309604641781,46.25281364767209,108883,46
2603211,22.010287986714545,74.4870885432246,46.25281364767209,122492,59
2603212,18.42963547747398,77.29150856347978,46.25281364767212,106708,57
2603213,45.268604594409766,58.47207546269545,46.2528136476721,118999,37
2603300,48.61919699141814,41.99146711838034,79.27378272716497,154767,40
2700100,72.83259645012262,43.301155396524884,70.47984443581375,149203,47
2700200,52.52341105480754,56.55904175505825,68.97272004781496,120166,39
2700300,68.83974064237916,62.25106375085724,83.19971661814546,123806,48
2700400,70.52332984623635,55.6524846101266,95.07337171581705,129223,50
2700500,21.05773338670051,39.428913568402784,97.29179007226628,102462,37
2700600,59.59336408282381,40.07134469868898,79.81795591373137,168949,42
2700700,67.14421172949463,53.43395162200949,89.21775596847937,139332,40
2700800,66.69485082268605,52.60252327200075,88.29679967457716,150944,48
2700900,63.52789643359241,38.06157650000505,94.1570903921336,158160,37
2701000,45.53821115984724,27.737852757215105,92.42182742070521,138512,29
2701101,33.449912121883195,23.192572783530128,95.4152351617107,112021,28
2701102,36.954374867211186,35.68050090437227,95.4152351617107,123089,31
2701103,40.28637100975626,19.06874421847426,95.41523516171071,128747,31
2701201,40.65690828981278,24.5072749271041,95.52185759981042,135756,34
2701202,43.46430466621497,20.844833605893456,95.52185759981042,131750,25
2701301,46.33946196185773,31.45345920654397,89.91944082454691,131989,33
2701302,44.22669401723302,31.09779301917265,89.9194408245469,108792,25
2701303,42.53021734074103,51.19269430808483,89.91944082454691,144610,36
2701304,39.39831392474346,45.94636773719843,89.9194408245469,166855,48
2701401,52.86184899383414,20.987010606375986,97.1365951901434,120925,25
2701402,41.037274865966815,17.691792282433315,97.13659519014338,118256,26
2701403,54.62958397073734,36.877521673816034,97.1365951901434,122526,25
2701404,48.9979122149114,42.07155655147952,97.13659519014341,116280,30
2701405,37.416751767807746,49.96254177346548,97.13659519014341,156000,47
2701406,31.518647422820795,51.19699086070487,97.1365951901434,131639,39
2701407,38.72932597712255,36.2876426696924,97.1365951901434,147879,37
2701408,35.32244936242776,25.286509736274386,97.13659519014338,122563,34
2701409,44.010484004236886,26.622917335364395,97.13659519014341,117928,30
2701410,44.228808193565776,47.031297999684696,97.13659519014335,127176,36
2701501,31.693778412263214,26.62533664908107,87.95877265726811,159278,41
2701502,36.92014152274629,18.131022489739685,87.95877265726807,159899,37
2701503,38.18735053711386,40.65877302250605,87.95877265726811,120633,28
2701600,48.36657604300649,18.26822642375903,96.70299727520435,135188,29
2701700,43.86634203939399,19.60284312848676,98.97019669251078,122636,28
2701800,45.99426595385946,18.687672091386936,97.46830944200921,141326,27
2701900,64.07729387475925,45.44281340691841,90.44418394544559,133418,37
2702000,77.09452918527208,47.44436693687415,83.8393917789432,100998,35
2702100,73.45746952714539,57.8481918679884,58.996456017925816,116250,41
2702200,67.42877558706886,45.557320674638916,95.82743018534146,122468,28
2702300,63.754190930270184,39.107981585900895,91.61189251134785,143289,34
2702400,66.08819079624335,41.65594000275547,85.62928271587144,129179,34
2702500,66.09260067751045,28.62097081784387,98.988271531809,162489,35
2702600,74.57957525663255,44.807998972034305,77.66622393493441,110963,30
2800100,68.75875351256497,44.146792052100764,32.435730363701005,185280,41
2800200,69.97435617007592,72.41096181836869,21.956672290487973,141379,44
2800300,77.2790517415278,78.52370437645776,33.405427269077585,111070,35
2800400,68.61859606638262,63.38617465670131,54.660420721702394,143884,42
2800500,67.97886472879097,63.852852551012354,42.703167315622274,142142,34
2800600,68.3184172238207,71.10887900509492,41.9622813616787,175257,50
2800700,71.66431291255635,79.05365700096652,33.684223596874574,116933,38
2800800,80.68330978045284,84.83945531995894,32.22823504260776,114441,41
2800900,73.58996109462,45.747407483882604,72.14624259927628,115321,26
2801000,58.85556363234611,55.3280695574617,75.60577107232506,108226,30
2801100,71.1461908463807,69.94441441631544,72.73190380286698,113840,38
2801200,77.89776319655604,74.93993494705902,58.77882001927901,98773,27
2801300,60.281690406530515,48.73479597552337,55.30038454864202,179184,46
2801400,71.45784329925996,76.86327384978358,17.73328963113585,117648,36
2801500,75.02212980638734,73.7952310725232,37.94286570900886,109658,36
2801600,67.60021892186478,80.93968152277445,26.59700280341101,175861,56
2801700,73.0175750898926,74.4422861030792,25.52045285817337,130008,40
2801800,63.697148671277326,61.16113993774289,43.764168315108805,178136,47
2801900,84.01688885011478,65.02504973471538,35.50547240560011,144673,44
2802000,71.19421612287105,61.398499617696196,54.535007700509404,208275,81
2802100,80.15889322424516,54.2303686556835,78.60916952967658,143149,42
2900100,75.35651984113387,60.58151027374995,49.24463072736778,105650,40
2900200,56.21981214962492,46.681518273005864,74.32787047189164,113781,34
2900300,69.1048919104323,54.32670722360183,50.74807206588229,123059,43
2900400,77.11360707071078,48.50280502628216,58.67534048549622,148660,38
2900500,71.32488331226075,44.72934923823605,71.28396896019966,149831,37
2900600,57.587267833391046,34.57538882621339,86.51226158038149,183385,40
2900700,71.3535177197686,53.72199935707153,62.673110122860436,133911,39
2900800,71.27878323160871,45.284107276823576,54.541488125081756,139973,36
2900901,59.730541821084486,23.503895089937853,74.71981992654901,116993,26
2900902,60.378133556529065,38.72404828865324,74.71981992654898,124174,27
2900903,55.78889502741858,27.087835257903457,80.65706497090993,118226,29
2901001,34.55373115644793,55.977588815342614,41.2581447695771,182889,77
2901002,44.984315793581494,54.34714814477503,41.258144769577115,133971,36
2901003,40.87200521930123,27.116188491576384,41.25814476957709,141692,38
2901004,44.03375550346736,16.79634788207037,41.2581447695771,112808,30
2901005,37.7591212418626,45.997778185894376,41.25814476957708,145404,46
2901100,62.68257928034563,37.42268840897163,44.771774413913505,123725,28
2901200,80.04648388551854,65.8252713056232,30.727958966729243,121966,34
2901300,79.51936151063575,64.9146117213576,23.406586870873888,112131,33
2901400,77.20849823450556,51.58565057934288,22.625411853282323,142203,49
2901500,71.01990225384716,52.75028528263089,44.36312421334703,105168,32
2901600,66.37800482560648,40.38228604993904,71.0342376495676,104457,28
2901701,63.30371172593059,18.521094938795382,91.94763653595548,115484,24
2901702,59.76547834150355,21.209700333192124,91.9476365359555,153145,30
2901703,67.22488581036697,38.93038845323466,91.9476365359555,136554,31
2901801,87.88645979101577,74.84614845787515,71.79362634758911,114926,27
2901802,83.45997333312341,54.120181298709646,71.7936263475891,122379,30
2901803,81.33515587479319,65.83510081707097,71.7936263475891,104727,29
2901804,80.57427578524009,28.78136065347669,71.79362634758908,116665,26
2901805,84.5739226816085,29.022848437306962,71.79362634758907,124025,30
2901806,80.0996498837949,22.596882172525618,71.79362634758908,117199,25
2901807,80.43642396132843,39.726994018395374,71.79362634758908,164452,39
2901808,82.7556283541746,30.198994877166694,71.7936263475891,139361,30
2901901,87.91523854415486,75.68056536705312,48.8709868498993,117500,50
2901902,89.44664832658127,47.34669840568649,48.870986849899296,183914,54
2902001,61.94856736879716,26.450495116911767,57.26691150337641,112864,26
2902002,74.87252429848648,41.16115793108287,57.26691150337641,113839,23
2902100,80.95106939031834,56.82631254131841,45.17906841381613,127753,35
2902200,84.55278220248329,47.295401130507656,61.416297707596335,130273,33
2902300,92.78228749229234,68.35543378482207,25.22461293433753,101276,34
2902400,93.56480881703976,66.60032449657561,20.067068151400434,97018,32
2902500,87.40018641382511,74.1009966231258,10.904207728046092,117964,33
2902601,61.9873921160968,35.43750876908635,39.092273163976195,169690,36
2902602,40.82085060824993,50.57089309760506,50.09832958180309,124423,36
2902603,44.84676180326306,35.5642170614177,50.09832958180311,132256,33
2902700,82.90868470559582,60.53152778070822,21.110237600164456,144677,46
2902800,74.05316571925215,53.279553325157494,37.941179188459316,181215,42
3000100,84.61278551015316,47.860030615063586,31.563371174556526,135684,41
3000200,77.46717882845827,46.21521323846807,51.67528136605447,211674,59
3000300,72.47142713188323,48.78109654693305,52.60681323053372,162402,45
3000400,74.7199845410799,54.62855620447623,51.598780223730074,150394,53
3000500,72.28583505164949,29.376060988934324,59.858850900628454,159043,41
3000600,79.76715858114706,54.350731483136556,35.830546315099866,153193,54
3000700,50.86465601907895,43.8882210862942,74.3916597559531,110061,26
3100100,76.42238948110148,54.10991858984722,28.581316619683996,105438,37
3100200,84.60658158291906,48.03572197568659,36.29594465204781,184688,52
3100300,78.25279048883088,44.25228658712335,45.61954264282426,109726,34
3100400,74.6293617647732,53.00178726356445,22.02788609595537,102213,35
3100500,77.60152318475087,35.601155094496406,56.602713498302975,116400,34
3100600,78.2032634664375,44.18528502455741,57.17156535347942,137675,45
3100701,77.49472918936674,35.95234929137869,76.47498221848132,106877,25
3100702,47.90092635813051,20.909981600910765,77.3439165975595,190379,47
3100801,41.42013268447306,36.98653543156586,94.4698495438929,170941,44
3100802,45.608957116150165,29.620141165916728,94.46984954389293,151259,37
3100901,46.775467497476654,26.129795958751313,72.03648856770519,196801,52
3100902,46.14897242374947,21.921390490323382,72.03648856770519,159136,41
3100903,47.16782886764602,60.05100829571497,72.03648856770519,114454,35
3100904,48.310364560296655,54.3672773976555,72.0364885677052,114036,35
3200101,53.41513889018755,45.96016228121768,32.2295936500415,195393,60
3200102,60.76394650312515,37.13336738800341,32.22959365004151,133240,37
3200103,48.74163664310583,36.003087623224005,32.2295936500415,157631,38
3200200,71.77865236596433,48.88560858140736,16.540778734411457,171247,49
3200300,82.83065124940377,59.106001125989316,1.6017970534105528,180290,53
3200401,58.09640980501562,34.27233586843911,3.5742210638549907,154634,34
3200402,48.59134565656427,33.15244558474683,3.5742210638549907,141398,32
3200403,42.908405482530284,48.04497416087125,3.5742210638549907,215660,50
3200404,52.68959459475822,52.88133623554875,3.5742210638549894,161928,39
3200405,60.172992223828594,73.17379125081112,3.5742210638549903,132429,36
3200406,59.85260236181513,63.32492238808747,3.5742210638549907,141804,32
3200407,56.71918944748308,45.47715155636777,3.5742210638549894,156403,40
3200408,61.483662841819964,41.87071513602224,3.5742210638549894,243017,53
3200409,65.50447156048756,72.10905791740939,3.57422106385499,158245,46
3200410,54.84592310765445,64.3413244359873,3.574221063854989,160091,39
3200411,54.02635665723714,42.409110861594066,3.57422106385499,238912,58
3200412,61.58868592959504,28.533249952407097,3.574221063854991,192846,40
3200413,59.86504053742212,34.37797829871381,3.574221063854989,163143,36
3300100,70.48021696283392,50.86026361889377,56.383288333307924,122320,39
3300200,49.40522219627978,41.30004719453682,69.03404157602402,128827,41
3300300,32.23405539366139,38.00654078492864,65.14951449806038,157870,37
3300400,39.52000401281092,38.3237192774721,73.22829048690912,117772,31
3300500,47.88289503487497,37.40827105039074,55.58190343896125,119493,29
3300600,35.11781572369128,22.028445647092045,52.5032579078308,110750,31
3300700,35.48503605090322,19.28649294593763,64.63371979229491,162799,32
3300800,33.381339290591576,41.11309878721268,52.503257907830786,115623,29
3300900,33.80349306047816,26.67326461407881,52.50325790783081,139395,32
3301000,34.83162010332012,23.820802138043792,70.852979504798,202225,47
