county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
08107,529.34,0.08312237881133999,19.08757568005457,79.957218700067
08109,120.16,3.9031291611185015,27.926584084570983,74.27990811097366
08111,166.79,-15.654415732358052,15.590650663297524,66.46652110625908
08113,257.3,-4.589972794403419,7.688884324398337,70.10220083274751
08115,118.41,-13.470146102525128,23.350253807106604,NA
08117,545.31,1.5495773046524164,14.376386021258703,85.65901897097461
08119,288.17,-6.805010931047651,21.35008254230293,90.78227016505129
08121,136.93,0.10954502300446478,8.947088540281833,108.66576133084367
08123,527.94,-7.565253627306145,14.600777596213433,114.97336377473361
08125,206.29,1.0276794803432132,11.69953695764021,49.002562225475856
09110,595.47,-7.741783801031121,13.782190976104292,18.811959554385904
09120,795.29,-13.198958870349175,15.781335273785713,25.248450260749777
09130,843.23,-7.765378366519215,15.435677789866563,19.19992036178504
09140,682.34,-12.363337925374452,18.18099317554813,23.8078034682081
09150,312.45,-13.8998239718355,20.011653738300762,40.853137288425366
09160,330.08,-9.24927290353853,19.147123115112418,20.72149855475056
09170,670.73,-11.758829931567094,16.050867542758105,23.93328674234556
09180,433.86,-10.694694140967142,18.50733982713677,28.0158871302389
09190,842.84,-12.70466517963078,13.661552487998051,20.578812150521376
10001,422.02,-10.447372162456748,17.619606309477255,40.041596821257855
10003,604.66,-8.84133231898917,14.009602579378999,34.0592998578287
10005,522.51,-10.449560773956467,14.911370335007689,36.76721262877047
11001,1228.67,-11.031440500704015,9.133939969804207,64.32402067918304
12001,448.76,-14.32614315001336,18.657975110543834,72.54979947631834
12003,207.99,-15.106495504591578,17.996770563194197,73.48920863309354
12005,650.03,-17.340738119779086,18.29766658347891,77.1660164918592
12007,240.02,-10.740771602366472,21.62565946122601,58.905697206294995
12009,522.57,-32.67696193811356,22.506976061095617,132.63726686421475
12011,576.65,-39.19015000433538,18.813981208806595,112.65961785837541
12013,192.96,-14.583333333333337,18.931017744458224,49.57943291276625
12015,421.77,-35.5976005879982,24.27315914489312,120.82049550500149
12017,468.75,-26.17386666666667,27.768261491892908,107.51934143831701
12019,463.42,-16.199128220620608,20.68309554690877,94.29247581262617
12021,991.04,-43.53406522441071,22.5410827815298,119.05932320034607
12023,173.97,-13.841466919583844,19.646769802801913,58.79450123369756
12027,268.83,-32.879514935089084,20.381627148665515,109.51446787641004
12029,100,-17.200000000000003,11.870701513067395,42.01152435830278
12031,567.12,-19.30455635491607,21.396223785968104,97.34964322120285
12033,426.36,-15.934890702692561,24.050250388533946,88.75422865963807
12035,503.18,-32.179339401407056,23.348910654460873,109.57508520049308
12037,310.82,-31.57132745640564,23.033865099356277,76.86073912293811
12039,211.94,-10.403887892799856,14.974499185025492,47.500843170320394
12041,250.83,-14.33241637762629,19.50813933134956,68.71563600420092
12045,285.47,-24.223210845272714,23.774114345843557,131.0482550906829
12047,150.83,-15.050056354836583,15.080561949361071,46.51374292643493
12049,258.93,-23.50442204456803,18.02660657797808,77.89171184115993
12051,295.09,-36.69388999966111,23.7829549810469,110.22061482820975
12053,360.64,-32.7639751552795,30.337380306058527,142.6714801444043
12055,334.08,-31.30088601532567,26.992068786598477,103.49804014728589
12057,688.31,-28.49006988130348,22.933131928897033,118.2083692425548
12059,182.04,-4.850582289606676,21.25936669083879,52.90710965480454
12061,289.15,-30.21615078678885,22.736363944540482,121.15936717366074
12063,229.34,-6.326850963634778,18.20091859669697,37.99771819737592
12065,167.19,-16.05957294096536,23.352855051244514,54.073150457190366
12069,578.49,-30.182025618420372,20.03152178041092,107.80104539925705
12071,587.75,-46.05189281156955,24.39001899562916,118.41261617175611
12073,569.23,-12.710152311016643,16.696770864051903,57.55094931196656
12075,277.42,-19.89041885949102,22.127222982216143,85.21784232365144
12077,113.19,-18.614718614718605,15.199541722360133,56.194174757281544
12079,163.32,-13.445995591476844,18.25231136295853,43.205417607223474
12081,708.49,-33.87909497664047,24.232862436313106,123.50980443217625
12083,397.16,-28.04663108067279,22.736430433752087,95.97880594190558
12085,601.42,-31.177879019653474,21.283121088520083,114.4843345630747
12086,914.72,-39.67115620080462,17.677511491944497,114.56587191797544
12087,919.4,-30.1424842288449,18.908263836239602,93.45562192736693
12089,737.01,-17.97668959715608,21.243239883135455,96.12267471091
12091,464.38,-19.548645505835736,23.225765251820008,76.73332315676996
12093,307.22,-25.78933663172971,18.804319199367914,89.82266305981364
