puma_geoid,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
607305,-26.621129401270316,17.616083900740875,90.20697811945595
607306,-26.621129401270316,17.616083900740875,90.20697811945595
607307,-26.621129401270316,17.616083900740875,90.20697811945595
607308,-26.621129401270316,17.616083900740875,90.20697811945595
607309,-26.621129401270316,17.616083900740875,90.20697811945595
607310,-26.621129401270316,17.616083900740875,90.20697811945595
607311,-26.621129401270316,17.616083900740875,90.20697811945595
607312,-26.621129401270316,17.616083900740875,90.20697811945595
607313,-26.621129401270316,17.616083900740875,90.20697811945595
607314,-26.621129401270316,17.616083900740875,90.20697811945595
607315,-26.621129401270316,17.616083900740875,90.20697811945595
607316,-26.621129401270316,17.616083900740875,90.20697811945595
607317,-26.621129401270316,17.616083900740875,90.20697811945595
607318,-26.621129401270316,17.616083900740875,90.20697811945595
607319,-26.621129401270316,17.616083900740875,90.20697811945595
607320,-26.621129401270316,17.616083900740875,90.20697811945595
607321,-26.621129401270316,17.616083900740875,90.20697811945595
607322,-26.621129401270316,17.616083900740875,90.20697811945595
607501,-13.704111579420763,-6.504978933047001,67.80412127283606
607502,-13.704111579420763,-6.504978933047001,67.80412127283606
607503,-13.704111579420763,-6.504978933047001,67.80412127283606
607504,-13.704111579420763,-6.504978933047001,67.80412127283606
607505,-13.704111579420763,-6.504978933047001,67.80412127283606
607506,-13.704111579420763,-6.504978933047001,67.80412127283606
607507,-13.704111579420763,-6.504978933047001,67.80412127283606
607701,-49.28120037938126,21.972602132423024,154.0889360916143
607702,-49.28120037938126,21.972602132423024,154.0889360916143
607703,-49.28120037938126,21.972602132423024,154.0889360916143
607704,-49.28120037938126,21.972602132423024,154.0889360916143
607901,-20.355330953904616,12.616020894220025,77.41413076227781
607902,-20.355330953904616,12.616020894220025,77.41413076227781
608101,-19.52391118701963,-4.239937562716034,72.87248603127064
608102,-19.52391118701963,-4.239937562716034,72.87248603127064
608103,-19.52391118701963,-4.239937562716034,72.87248603127064
608104,-19.52391118701963,-4.239937562716034,72.87248603127064
608105,-19.52391118701963,-4.239937562716034,72.87248603127064
608106,-19.52391118701963,-4.239937562716034,72.87248603127064
608301,-27.389060764950745,14.054792673884918,78.17151499487885
608302,-27.389060764950745,14.054792673884918,78.17151499487885
608303,-27.389060764950745,14.054792673884918,78.17151499487885
608501,-22.580872631115025,1.745851168843826,75.26478325517559
608502,-22.580872631115025,1.745851168843826,75.26478325517559
608503,-22.580872631115025,1.745851168843826,75.26478325517559
608504,-22.580872631115025,1.745851168843826,75.26478325517559
608505,-22.580872631115025,1.745851168843826,75.26478325517559
608506,-22.580872631115025,1.745851168843826,75.26478325517559
608507,-22.580872631115025,1.745851168843826,75.26478325517559
608508,-22.580872631115025,1.745851168843826,75.26478325517559
608509,-22.580872631115025,1.745851168843826,75.26478325517559
608510,-22.580872631115025,1.745851168843826,75.26478325517559
608511,-22.580872631115025,1.745851168843826,75.26478325517559
608512,-22.580872631115025,1.745851168843826,75.26478325517559
608513,-22.580872631115025,1.745851168843826,75.26478325517559
608514,-22.580872631115025,1.745851168843826,75.26478325517559
608701,-22.692988230178813,10.089854686041866,79.92034372467165
608702,-22.692988230178813,10.089854686041866,79.92034372467165
608900,-23.76231259942475,18.555750883241462,82.97552880436214
609501,-44.83867931792709,17.582989351000734,143.18381548505118
609502,-44.83867931792709,17.582989351000734,143.18381548505118
609503,-44.83867931792709,17.582989351000734,143.18381548505118
609701,-27.21099084593136,8.66725462377136,98.02482938532131
609702,-27.21099084593136,8.66725462377136,98.02482938532131
609703,-27.21099084593136,8.66725462377136,98.02482938532131
609901,-48.36105553398832,21.7510130996136,155.7205067300079
609902,-48.36105553398832,21.7510130996136,155.7205067300079
609903,-48.36105553398832,21.7510130996136,155.7205067300079
609904,-48.36105553398832,21.7510130996136,155.7205067300079
610100,-36.55858840064353,22.27320421793723,143.5335430296839
610701,-34.03775079197465,20.483179633718684,97.3430408472012
610702,-34.03775079197465,20.483179633718684,97.3430408472012
610703,-34.03775079197465,20.483179633718684,97.3430408472012
611101,-28.286247479976023,13.878692304634189,76.79710323828334
611102,-28.286247479976023,13.878692304634189,76.79710323828334
611103,-28.286247479976023,13.878692304634189,76.79710323828334
611104,-28.286247479976023,13.878692304634189,76.79710323828334
611105,-28.286247479976023,13.878692304634189,76.79710323828334
611106,-28.286247479976023,13.878692304634189,76.79710323828334
611300,-25.826316069218446,13.965965410875825,94.38296564280817
800100,-4.113816445120167,15.62275678076572,NA
800102,-2.2014445433857555,12.375556131915477,92.13398826579339
800103,-2.2014445433857555,12.375556131915477,92.13398826579339
800200,-1.2258897028932554,17.01609393531349,73.03945347321422
800300,-7.565253627306145,14.600777596213433,114.97336377473361
800400,-1.2537036482337323,15.610242729398164,79.4077957866099
800600,-0.20810191548579526,20.56471653592152,87.30775531259172
800700,-5.323486242806896,26.162489196197058,94.58515516689774
800800,0.2808113955811968,19.98718506865466,60.1773489010717
800801,-2.2700826066193476,16.72257150153041,105.68746537010445
800802,-2.003846772017253,12.586573781883244,97.59873162248618
800803,0.33821004893797024,11.738338810967598,90.28181041844576
800804,-1.655644286823423,15.274835395182134,102.09257626358657
800805,-7.1348237873019755,17.965553418074126,135.81038214949515
800806,-8.150986641836477,18.040110623319848,141.47412565279316
800807,-8.150986641836477,18.040110623319848,141.47412565279316
800808,-3.64024543399476,16.764296247747023,120.96939863175642
800809,-3.862410242878949,16.827133161651126,121.97930555169492
800810,-4.6442707785882424,17.048273959845638,125.53345244563998
800811,-3.64024543399476,16.764296247747023,120.96939863175642
800812,0.07361361033861868,13.801550347932867,108.65552623863968
800813,0.07361361033861868,13.801550347932867,108.65552623863968
800814,0.07361361033861868,13.801550347932867,108.65552623863968
800815,-0.5651237512860517,14.311105631701393,110.7733584637919
800816,0.07361361033861868,13.801550347932867,108.65552623863968
800817,-2.6994252118437423,17.856629468647498,112.71281961883813
800818,-2.557975160714898,17.85186873742528,111.96655852258543
800819,-2.557975160714898,17.85186873742528,111.96655852258543
800820,-3.365660063964474,17.040226855734666,118.68526661433661
800821,-3.861231438333436,15.9644636914026,96.93831420383559
800822,-4.281598120721619,15.355679209681883,92.09093820044829
800823,-4.874467296669207,15.376608622980697,92.6936938822643
800824,-5.567689205363747,16.36745137211779,122.87162306610853
800900,-4.28059410471185,14.657321535177266,61.405186128828504
801001,-2.4511545293072867,19.996903705232725,74.23850736203212
801002,-2.089939347169473,18.08918542588417,68.2644834264433
804101,-5.402539908862536,22.85292363624155,93.95619386434358
804102,-5.031242392274605,23.250793650793653,94.79647503147292
804103,-5.031242392274605,23.250793650793653,94.79647503147292
804104,-5.031242392274605,23.250793650793653,94.79647503147292
804105,-5.031242392274605,23.250793650793653,94.79647503147292
804106,-5.031242392274605,23.250793650793653,94.79647503147292
1000101,-8.84133231898917,14.009602579378999,34.0592998578287
1000102,-8.84133231898917,14.009602579378999,34.0592998578287
1000103,-8.84133231898917,14.009602579378999,34.0592998578287
1000104,-8.84133231898917,14.009602579378999,34.0592998578287
1000200,-10.447372162456748,17.619606309477255,40.041596821257855
1000300,-10.449560773956467,14.911370335007689,36.76721262877047
1100101,-11.031440500704015,9.133939969804207,64.32402067918304
1100102,-11.031440500704015,9.133939969804207,64.32402067918304
1100103,-11.031440500704015,9.133939969804207,64.32402067918304
1100104,-11.031440500704015,9.133939969804207,64.32402067918304
1100105,-11.031440500704015,9.133939969804207,64.32402067918304
1200101,-14.32614315001336,18.657975110543834,72.54979947631834
1200102,-14.32614315001336,18.657975110543834,72.54979947631834
1200500,-17.83704626178507,20.00536290169787,78.65408011597393
1200901,-32.67696193811356,22.506976061095617,132.63726686421475
1200902,-32.67696193811356,22.506976061095617,132.63726686421475
1200903,-32.67696193811356,22.506976061095617,132.63726686421475
1200904,-32.67696193811356,22.506976061095617,132.63726686421475
1201101,-39.19015000433538,18.813981208806595,112.65961785837541
1201102,-39.19015000433538,18.813981208806595,112.65961785837541
1201103,-39.19015000433538,18.813981208806595,112.65961785837541
1201104,-39.19015000433538,18.813981208806595,112.65961785837541
1201105,-39.19015000433538,18.813981208806595,112.65961785837541
