puma_geoid,state_fips,puma_code,puma_name
2601001,26,01001,Kent County (Southwest) PUMA
2601500,26,01500,Saginaw County PUMA
2601701,26,01701,Genesee (East) & Lapeer Counties PUMA
2603210,26,03210,Detroit City (Northeast) PUMA
2600200,26,00200,Eastern Upper Peninsula PUMA
2600300,26,00300,Northeast Lower Peninsula PUMA
2601300,26,01300,"Iosco, Gladwin, Roscommon, Ogemaw & Arenac Counties PUMA"
2601600,26,01600,"Tuscola, Sanilac & Huron Counties PUMA"
2603100,26,03100,St. Clair County PUMA
2603004,26,03004,Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA
2603213,26,03213,Wayne County (Northeast)--I-94 Corridor PUMA
2603211,26,03211,Detroit City (South Central & Southeast) PUMA
2603212,26,03212,Detroit City (Southwest) PUMA
2603207,26,03207,Wayne County (Southeast)--Downriver Area (North) PUMA
2603206,26,03206,Wayne County (Southeast)--Downriver Area (South) PUMA
2603300,26,03300,Monroe County PUMA
2602500,26,02500,Lenawee & Hillsdale Counties PUMA
2602200,26,02200,St. Joseph & Branch Counties PUMA
2602300,26,02300,Van Buren & Cass Counties PUMA
2602400,26,02400,Berrien County PUMA
2600900,26,00900,Allegan County PUMA
2600801,26,00801,Ottawa County (West) PUMA
2600700,26,00700,Muskegon County PUMA
2600600,26,00600,"Newaygo, Mason, Oceana & Lake Counties PUMA"
2700800,27,00800,West Central Minnesota PUMA
2702500,27,02500,Olmsted County--Rochester City PUMA
2701101,27,01101,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities PUMA"
2701103,27,01103,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities PUMA"
2701301,27,01301,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities PUMA"
2701501,27,01501,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities PUMA"
2702200,27,02200,"Blue Earth, Nicollet & Waseca Counties--Mankato City PUMA"
2701302,27,01302,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA"
2701303,27,01303,Ramsey County (Southeast)--St. Paul City (East) PUMA
2701503,27,01503,Dakota County (West)--Burnsville & Apple Valley Cities PUMA
2701600,27,01600,"Scott County (East)--Shakopee, Savage & Prior Lake Cities PUMA"
2701900,27,01900,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties PUMA"
2700700,27,00700,"Crow Wing, Morrison, Todd & Wadena Counties PUMA"
2701000,27,01000,Sherburne & Benton Counties PUMA
2701700,27,01700,Carver & Scott (West) Counties PUMA
2700900,27,00900,Stearns County--St. Cloud City PUMA
2701102,27,01102,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities PUMA"
2701800,27,01800,Wright County PUMA
2701401,27,01401,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka PUMA"
2701304,27,01304,Ramsey County (Southwest)--St. Paul City (West) PUMA
2701410,27,01410,Hennepin County--Bloomington & Richfield Cities PUMA
2701402,27,01402,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities PUMA"
2701403,27,01403,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities PUMA"
2701405,27,01405,Hennepin County--Minneapolis (North) & St. Anthony Cities PUMA
2701406,27,01406,Hennepin County--Minneapolis City (Southeast) PUMA
2701409,27,01409,Hennepin County--Eden Prairie & Minnetonka Cities PUMA
2701404,27,01404,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities PUMA"
2701407,27,01407,Hennepin County--Minneapolis City (Southwest) PUMA
2701408,27,01408,"Hennepin County--Edina, St. Louis Park & Hopkins Cities PUMA"
2700100,27,00100,"Clay, Polk, Roseau, Pennington, Marshall, Norman, Kittson & Red Lake Counties PUMA"
2700200,27,00200,"Beltrami, Becker, Hubbard, Clearwater, Mahnomen & Lake of the Woods Counties PUMA"
2700400,27,00400,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities PUMA"
2700500,27,00500,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities PUMA"
2700300,27,00300,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City PUMA"
2700600,27,00600,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties PUMA"
2701201,27,01201,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities PUMA"
2701202,27,01202,Washington County (South)--Woodbury & Cottage Grove Cities PUMA
2701502,27,01502,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities PUMA"
2702300,27,02300,"Rice, Goodhue & Le Sueur Counties PUMA"
2702600,27,02600,"Winona, Wabasha, Fillmore & Houston Counties--Winona City PUMA"
2702400,27,02400,"Mower, Steele, Freeborn & Dodge Counties PUMA"
2702100,27,02100,Southwest Minnesota PUMA
2702000,27,02000,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties PUMA"
2800600,28,00600,"Golden Triangle Region--Starkville, Columbus & West Point Cities PUMA"
2801400,28,01400,"East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties PUMA"
2801500,28,01500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City PUMA"
2801700,28,01700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties PUMA"
2801900,28,01900,"South Region--Pearl River, Hancock, George & Stone Counties PUMA"
2802100,28,02100,South Region--Jackson County PUMA
2802000,28,02000,South Region--Harrison County--Gulfport & Biloxi Cities PUMA
2801800,28,01800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City PUMA"
2800900,28,00900,Central Region--Madison & Yazoo Counties PUMA
2801000,28,01000,Central Region--Jackson (West & South) & Clinton (South & East) Cities PUMA
2800700,28,00700,North Central Region PUMA
2800500,28,00500,"Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City PUMA"
2801300,28,01300,Central Region--Rankin & Simpson Counties PUMA
2801100,28,01100,Central Region--Jackson City (East & Central) PUMA
2801600,28,01600,Southwest Region PUMA
2801200,28,01200,"Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City PUMA"
2800800,28,00800,South Delta Region PUMA
2800300,28,00300,"North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties PUMA"
2800100,28,00100,North Delta Region--DeSoto County--Southaven City PUMA
2800200,28,00200,"Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties PUMA"
2800400,28,00400,"Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties PUMA"
2902601,29,02601,"Christian, Greene (Outside Springfield City) & Webster Counties PUMA"
2901804,29,01804,St. Louis County (West) PUMA
2901803,29,01803,St. Louis County (Inner Ring North) PUMA
2900800,29,00800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA"
2901004,29,01004,Jackson County (South Central) PUMA
2901002,29,01002,Jackson County (North Central) PUMA
2900901,29,00901,Clay County (Northeast) PUMA
2900700,29,00700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties PUMA"
2900500,29,00500,"Cole, Callaway, Moniteau & Osage Counties PUMA"
2901701,29,01701,St. Charles County (South) PUMA
2901500,29,01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties PUMA"
2901300,29,01300,"Laclede, Polk, Benton, Dallas & Hickory Counties PUMA"
2901003,29,01003,Jackson County (East) PUMA
2900600,29,00600,Boone County PUMA
2901600,29,01600,Franklin County PUMA
2901805,29,01805,St. Louis County (Central) PUMA
2901400,29,01400,"Pulaski, Camden, Miller & Morgan Counties PUMA"
2902602,29,02602,Greene County--Springfield City (North) PUMA
2902603,29,02603,Greene County--Springfield City (South) PUMA
2901806,29,01806,St. Louis County (Central West) PUMA
2902002,29,02002,Jefferson County (South) PUMA
2902100,29,02100,"St. Francois, Washington, Perry & Ste. Genevieve Counties PUMA"
2902200,29,02200,"Cape Girardeau, Scott & Bollinger Counties PUMA"
2902300,29,02300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties PUMA"
2902400,29,02400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties PUMA"
2902500,29,02500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties PUMA"
2902700,29,02700,"Taney, Barry, Stone & McDonald Counties PUMA"
2902800,29,02800,Jasper & Newton Counties PUMA
2901200,29,01200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties PUMA"
2901100,29,01100,Cass & Bates Counties PUMA
2901005,29,01005,Jackson County--Kansas City (South) PUMA
2901001,29,01001,Jackson County--Kansas City (Central) PUMA
2900902,29,00902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA"
2900903,29,00903,Platte County PUMA
2900200,29,00200,"Buchanan, Andrew & DeKalb Counties PUMA"
2901702,29,01702,St. Charles County (Northwest) PUMA
2901802,29,01802,St. Louis County (Northwest) PUMA
2900100,29,00100,Northwest Missouri PUMA
2900300,29,00300,Northeast Missouri PUMA
2900400,29,00400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties PUMA"
2901703,29,01703,St. Charles County (Northeast) PUMA
2901801,29,01801,St. Louis County (Northeast) PUMA
2901901,29,01901,St. Louis City (North) PUMA
2901902,29,01902,St. Louis City (South) PUMA
2901807,29,01807,St. Louis County (Inner Ring South) PUMA
2901808,29,01808,St. Louis County (South) PUMA
2902001,29,02001,Jefferson County (North) PUMA
3000200,30,00200,West Montana--Missoula City PUMA
3000700,30,00700,Billings City PUMA
3000100,30,00100,Northwest Montana--Kalispell City PUMA
3000400,30,00400,North Central Montana--Great Falls City PUMA
3000600,30,00600,East Montana (Outside Billings City) PUMA
3000500,30,00500,South Central Montana--Bozeman City PUMA
3000300,30,00300,Southwest Montana--Butte-Silver Bow & Helena City PUMA
3100100,31,00100,North Central & Northwest Nebraska PUMA
3100200,31,00200,Northeast Nebraska PUMA
3100701,31,00701,"Dodge, Cass, Saunders & Washington Counties PUMA"
3100903,31,00903,Douglas County--Omaha City (Northeast) PUMA
3100904,31,00904,Douglas County--Omaha City (Southeast) PUMA
3100702,31,00702,Sarpy County--Bellevue City PUMA
3100600,31,00600,Southeast Nebraska PUMA
3100500,31,00500,South Central Nebraska PUMA
3100400,31,00400,Southwest Nebraska PUMA
3100901,31,00901,Douglas County--Omaha City (Northwest) PUMA
3100802,31,00802,Lancaster County--Lincoln City (South) PUMA
3100300,31,00300,Central Nebraska PUMA
3100801,31,00801,Lancaster County--Lincoln City (North) PUMA
3100902,31,00902,Douglas County--Omaha City (Southwest) PUMA
3200404,32,00404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA"
3200412,32,00412,Clark County (South)--Henderson (East) & Boulder Cities PUMA
3200200,32,00200,"Carson City, Lyon, Douglas & Storey Counties PUMA"
3200101,32,00101,Washoe County (South Central)--Reno City PUMA
3200402,32,00402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA
3200408,32,00408,Clark County (Central)--Spring Valley & Summerlin South PUMA
3200407,32,00407,Clark County (West)--Las Vegas City (Southwest) PUMA
3200403,32,00403,Clark County (Central)--Greater North Las Vegas City PUMA
3200410,32,00410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA"
3200411,32,00411,Clark County (Central)--Henderson City (West) PUMA
3200413,32,00413,Clark County (Central)--Paradise (South) & Enterprise PUMA
3200401,32,00401,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA
3200405,32,00405,Las Vegas City (Southeast) PUMA
3200409,32,00409,Clark County (Central)--Paradise (Northwest) & Winchester PUMA
3200406,32,00406,Las Vegas City (South Central) PUMA
3200102,32,00102,Washoe County (South) PUMA
3200103,32,00103,Washoe County (North)--Sparks City PUMA
3200300,32,00300,Rural Nevada PUMA
3300500,33,00500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA
3300100,33,00100,Northern New Hampshire--Grafton & Coos Counties PUMA
3300200,33,00200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties PUMA"
3300300,33,00300,"Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties PUMA"
3301000,33,01000,Seacoast Region--Rockingham County (Southern)--Portsmouth City PUMA
3300900,33,00900,Hillsborough County (Southeastern)--Greater Nashua City PUMA
3300600,33,00600,Hillsborough County (Western) PUMA
3300700,33,00700,Outer Manchester City PUMA
3300400,33,00400,Central New Hampshire--Merrimack County (Central)--Concord City PUMA
3300800,33,00800,Manchester City PUMA
3401203,34,01203,Ocean County (North Central) PUMA
3400902,34,00902,Middlesex County (Southwest) PUMA
3401003,34,01003,Somerset County (Central)--North Plainfield & Somerville Boroughs PUMA
3400302,34,00302,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA"
3401402,34,01402,Essex County (South Central)--East Orange City PUMA
3401903,34,01903,Union County (Southwest)--Plainfield City & Westfield Town (South) PUMA
3400903,34,00903,Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs PUMA
3400400,34,00400,Passaic County (Southeast)--Paterson City PUMA
3400304,34,00304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA"
3401902,34,01902,Union County (Northwest)--Summit City & Westfield Town (North) PUMA
3401504,34,01504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA"
3401403,34,01403,Essex County (Northwest) PUMA
3400501,34,00501,Passaic County (South)--Passaic & Clifton (Southeast) Cities PUMA
3401401,34,01401,Essex County (Northeast) PUMA
3401404,34,01404,Essex County (Southwest) PUMA
3401205,34,01205,Ocean County (Northeast)--Point Pleasant Borough PUMA
3401202,34,01202,Ocean County (Central)--Beachwood Borough PUMA
3400102,34,00102,Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA
3402102,34,02102,Camden County (Central)--Lindenwold & Collingswood Boroughs PUMA
3402104,34,02104,Camden County (East Central)--Haddonfield Borough PUMA
3402002,34,02002,Burlington County (West Central) PUMA
3401002,34,01002,Somerset County (South) PUMA
3401001,34,01001,Somerset County (North & West) PUMA
3401502,34,01502,Morris County (West) PUMA
3401501,34,01501,Morris County (North)--Dover Town & Kinnelon Borough PUMA
3400307,34,00307,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA"
3401302,34,01302,Essex County (Southeast)--Newark City (Southwest) PUMA
3401204,34,01204,Ocean County (Northwest) PUMA
3401102,34,01102,Monmouth County (Southwest)--Freehold Borough PUMA
3401503,34,01503,Morris County (East)--Lincoln Park Borough PUMA
3400502,34,00502,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA
3401901,34,01901,Union County (North Central)--Roselle Park Borough PUMA
3400906,34,00906,"Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs PUMA"
3401106,34,01106,Monmouth County (Central) PUMA
3400702,34,00702,Hudson County (Northeast)--Union City & Hoboken Cities PUMA
3400601,34,00601,Hudson County (Central)--Jersey City (North) PUMA
3400602,34,00602,Hudson County (Central)--Jersey City (South) PUMA
3400703,34,00703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA"
3401800,34,01800,Union County (Northeast)--Elizabeth City PUMA
3401904,34,01904,"Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South) PUMA"
3400905,34,00905,Middlesex County (Northeast)--Carteret Borough PUMA
3400907,34,00907,Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA
3400901,34,00901,Middlesex County (Southeast) PUMA
3401105,34,01105,Monmouth County (Northwest)--Keansburg Borough PUMA
3401101,34,01101,Monmouth County (Southeast)--Tinton Falls Borough (South) PUMA
3401201,34,01201,Ocean County (South) PUMA
3400101,34,00101,Atlantic County (East)--Atlantic City & Ventnor City PUMA
3402600,34,02600,Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA
3402400,34,02400,Cumberland County (South)--Vineland & Millville Cities PUMA
3402103,34,02103,Camden County (South & West)--Bellmawr & Pine Hill Boroughs PUMA
3402003,34,02003,Burlington County (South & East) PUMA
3400301,34,00301,Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA
3401301,34,01301,Essex County (Southeast)--Newark City (North & East) PUMA
3400904,34,00904,Middlesex County (North Central)--Metuchen Borough PUMA
3401104,34,01104,Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA
3401103,34,01103,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA"
3402001,34,02001,Burlington County (North)--Burlington City PUMA
3402303,34,02303,Mercer County (South) PUMA
3402301,34,02301,Mercer County (West Central)--Trenton City PUMA
3402302,34,02302,Mercer County (North)--Princeton Borough PUMA
3400800,34,00800,Hunterdon County PUMA
3401700,34,01700,Warren County PUMA
3401600,34,01600,Sussex County PUMA
3400503,34,00503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA"
3400306,34,00306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA"
3400308,34,00308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA"
3400305,34,00305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA"
3400303,34,00303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA"
3402500,34,02500,Salem & Cumberland (North) Counties--Bridgeton City PUMA
3402202,34,02202,Gloucester County (South & West)--Glassboro Borough PUMA
3402201,34,02201,Gloucester County (Northeast)--Woodbury City PUMA
3402101,34,02101,Camden County (North)--Camden & Gloucester Cities PUMA
3400701,34,00701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA"
3500900,35,00900,Southwest New Mexico PUMA
3500100,35,00100,Northwest New Mexico--Navajo Nation PUMA
3500200,35,00200,"San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities PUMA"
3500300,35,00300,North Central New Mexico PUMA
3500400,35,00400,Eastern Plains New Mexico PUMA
3501200,35,01200,Far Southeast New Mexico PUMA
3501100,35,01100,Central Southeast New Mexico PUMA
3501001,35,01001,Doña Ana County (Outer) PUMA
3500805,35,00805,"Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter PUMA"
3500600,35,00600,Sandoval County PUMA
3500700,35,00700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA"
3500806,35,00806,Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley) PUMA
3500500,35,00500,Santa Fe County PUMA
3501002,35,01002,"Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park PUMA"
3500803,35,00803,Albuquerque City (Southeast Heights) PUMA
3500804,35,00804,Albuquerque City (Central) & Bernalillo County (North Valley) PUMA
3500801,35,00801,Albuquerque City (Far Northeast Heights) PUMA
3500802,35,00802,Albuquerque City (Near Northeast Heights) PUMA
3603803,36,03803,NYC-Manhattan Community District 10--Central Harlem PUMA
3603707,36,03707,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA"
3603201,36,03201,Nassau County (Northwest)--North Hempstead Town (North) PUMA
3603301,36,03301,Suffolk County (Northwest)--Huntington Town (North) PUMA
3603303,36,03303,Suffolk County (Northwest)--Smithtown Town PUMA
3603304,36,03304,Suffolk County (North Central)--Brookhaven Town (North) PUMA
3603306,36,03306,Suffolk County (South Central)--Brookhaven Town (South) PUMA
3603311,36,03311,Suffolk County (Southwest)--Islip Town (South) PUMA
3603312,36,03312,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA
3603210,36,03210,Nassau County (South Central)--Hempstead Town (Southeast) PUMA
3603212,36,03212,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA
3604018,36,04018,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA
3601207,36,01207,Erie County (South) PUMA
3601206,36,01206,Erie County (West Central)--Buffalo City (West) PUMA
3601201,36,01201,Erie County (Northwest) PUMA
3601101,36,01101,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA
3601102,36,01102,Niagara County (North & East) PUMA
3601000,36,01000,Genesee & Orleans Counties PUMA
3600905,36,00905,Monroe County (North & West) PUMA
3600800,36,00800,Wayne & Seneca Counties PUMA
3600704,36,00704,Cayuga & Onondaga (South) Counties PUMA
3600500,36,00500,Jefferson & Lewis Counties PUMA
3600100,36,00100,St. Lawrence County PUMA
3600200,36,00200,"Clinton, Franklin, Essex & Hamilton Counties PUMA"
3600300,36,00300,Warren & Washington Counties PUMA
3601900,36,01900,Rensselaer County--Troy City PUMA
3604010,36,04010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA"
3604109,36,04109,NYC-Queens Community District 2--Sunnyside & Woodside PUMA
3603810,36,03810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA"
3603807,36,03807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA"
3602702,36,02702,Ulster County (East) PUMA
3604016,36,04016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA"
3604017,36,04017,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA
3603703,36,03703,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA"
3604007,36,04007,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA
3603307,36,03307,Suffolk County (Central)--Brookhaven Town (Central) PUMA
3603309,36,03309,Suffolk County (Central)--Islip Town (East) PUMA
3603313,36,03313,Suffolk County (West Central)--Babylon Town (Northwest) PUMA
3603209,36,03209,Nassau County (Central)--Hempstead Town (East Central) PUMA
3603206,36,03206,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA
3604009,36,04009,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA
3601400,36,01400,Ontario & Yates Counties PUMA
3600703,36,00703,Onondaga County (Central)--Syracuse City (Outer) PUMA
3600402,36,00402,Oneida County (Central)--Greater Utica & Rome Cities PUMA
3601600,36,01600,Fulton & Montgomery Counties PUMA
3602002,36,02002,Albany County (Outside Albany City) PUMA
3602001,36,02001,Albany County (East Central)--Albany City PUMA
3600906,36,00906,Monroe County (South) PUMA
3601700,36,01700,Schenectady County--Schenectady City PUMA
3600701,36,00701,Onondaga County (Central)--Syracuse City PUMA
3602300,36,02300,Tompkins County PUMA
3600702,36,00702,Onondaga County (North) PUMA
3600401,36,00401,Herkimer (North & Central) & Oneida (Outer) Counties PUMA
3601801,36,01801,Saratoga County (South & Central) PUMA
3604015,36,04015,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA
3604011,36,04011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA"
3602202,36,02202,Broome (Outer West) & Tioga Counties PUMA
3602401,36,02401,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA
3602402,36,02402,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA"
3602500,36,02500,Cattaraugus & Allegany Counties PUMA
3602600,36,02600,Chautauqua County PUMA
3601204,36,01204,Erie County (Central) PUMA
3601205,36,01205,Erie County (West Central)--Buffalo City (East) PUMA
3600904,36,00904,Monroe County (Central)--Greece & Gates Towns PUMA
3600903,36,00903,Monroe County (Central)--Rochester City (West) PUMA
3600902,36,00902,Monroe County (Central)--Rochester City (East) PUMA
3600901,36,00901,Monroe County (East) PUMA
3600600,36,00600,Oswego County PUMA
3603102,36,03102,Westchester County (Northwest) PUMA
3604103,36,04103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA"
3603302,36,03302,Suffolk County (Northwest)--Huntington Town (South) PUMA
3603701,36,03701,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA"
3603106,36,03106,Westchester County (Southwest)--Yonkers City PUMA
3603105,36,03105,Westchester County (Central)--White Plains City PUMA
3603002,36,03002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA"
3603003,36,03003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA"
3602903,36,02903,Orange County (Southeast) PUMA
3602902,36,02902,Orange County (Northwest) PUMA
3602701,36,02701,Sullivan & Ulster (West) Counties PUMA
3602203,36,02203,"Chenango, Delaware & Broome (East) Counties PUMA"
3603806,36,03806,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA
3603802,36,03802,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA"
3603801,36,03801,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA"
3604012,36,04012,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA
3604005,36,04005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA"
3604101,36,04101,NYC-Queens Community District 1--Astoria & Long Island City PUMA
3604102,36,04102,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA
3604107,36,04107,NYC-Queens Community District 4--Elmhurst & South Corona PUMA
3603903,36,03903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA"
3604013,36,04013,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA
3604004,36,04004,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA
3603001,36,03001,Rockland County (North)--New City & Congers PUMA
3602201,36,02201,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA
3601202,36,01202,Erie County (North Central) PUMA
3601802,36,01802,Saratoga County (Outer) PUMA
3602802,36,02802,Dutchess County (Southwest) PUMA
3603107,36,03107,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA
3604001,36,04001,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA
3604106,36,04106,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA"
3603205,36,03205,Nassau County (West Central)--Hempstead Town (Northwest) PUMA
3604111,36,04111,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA
3604003,36,04003,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA
3604104,36,04104,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA"
3604108,36,04108,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA
3604002,36,04002,NYC-Brooklyn Community District 4--Bushwick PUMA
3604110,36,04110,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA"
3601500,36,01500,Madison & Cortland Counties PUMA
3601300,36,01300,Livingston & Wyoming Counties PUMA
3601203,36,01203,Erie County (Northeast) PUMA
3603708,36,03708,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA"
3603704,36,03704,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA"
3603204,36,03204,Nassau County (West Central)--North Hempstead Town (South) PUMA
3603207,36,03207,Nassau County (Central)--Hempstead Town (Northeast) PUMA
3603203,36,03203,Nassau County (East Central)--Oyster Bay Town (Central) PUMA
3603308,36,03308,Suffolk County (Central)--Brookhaven Town (West Central) PUMA
3603310,36,03310,Suffolk County (Central)--Islip Town (Northwest) PUMA
3604105,36,04105,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA"
3604113,36,04113,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA
3602100,36,02100,Columbia & Greene Counties PUMA
3602801,36,02801,Dutchess County (North & East) PUMA
3603101,36,03101,Putnam County PUMA
3603103,36,03103,Westchester County (Northeast) PUMA
3603104,36,03104,Westchester County (Southeast) PUMA
3603202,36,03202,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA
3603305,36,03305,Suffolk County (East) PUMA
