puma_geoid,lisa_p,lisa_type
3603306,0.05989458729195827,Not Significant
3603311,0.0725649438388571,Not Significant
3603312,0.15445571979233,Not Significant
3603210,0.12709584381004885,Not Significant
3603212,0.1459455956215833,Not Significant
3604018,0.05211340809089768,Not Significant
3601207,0.8047116430661995,Not Significant
3601206,0.8848672379273538,Not Significant
3601201,0.70361039779128,Not Significant
3601101,0.3514787825622348,Not Significant
3601102,0.2776414757509844,Not Significant
3601000,0.18618803917407786,Not Significant
3600905,0.09773295652407667,Not Significant
3600800,0.10628827831078266,Not Significant
3600704,0.0711552570266668,Not Significant
3600500,0.1104648300760976,Not Significant
3600100,0.13193015102089836,Not Significant
3600200,0.005271012764379713,Low-Low (Unrecovered Core)
3600300,0.018769793939273235,Low-Low (Unrecovered Core)
3601900,0.004071545498461207,Low-Low (Unrecovered Core)
3604010,0.858899796126492,Not Significant
3604109,0.33513322194989353,Not Significant
3603810,0.29870084115854356,Not Significant
3603807,0.05477329004346473,Not Significant
3602702,0.03496297191461478,Low-Low (Unrecovered Core)
3604016,0.7159482334777829,Not Significant
3604017,0.4639935477625365,Not Significant
3603703,0.08203818710228765,Not Significant
3604007,0.9758589622055209,Not Significant
3603307,0.10083420643043942,Not Significant
3603309,0.13456018469526831,Not Significant
3603313,0.12701312393656397,Not Significant
3603209,0.16609200804477728,Not Significant
3603206,0.12365865579344469,Not Significant
3604009,0.5871833021557369,Not Significant
3601400,0.3083713849959053,Not Significant
3600703,0.17589287603378936,Not Significant
3600402,0.23104124108404217,Not Significant
3601600,0.02440628274346014,Low-Low (Unrecovered Core)
3602002,0.008079315428449437,Low-Low (Unrecovered Core)
3602001,0.16150851867809973,Not Significant
3600906,0.1375898873910256,Not Significant
3601700,0.03188608464759163,Low-Low (Unrecovered Core)
3600701,0.42281539632923354,Not Significant
3602300,0.20015840441039678,Not Significant
3600702,0.16155604102512644,Not Significant
3600401,0.010240595613132536,Low-Low (Unrecovered Core)
3601801,0.03672315580296849,Low-Low (Unrecovered Core)
3604015,0.20105813446028387,Not Significant
3604011,0.5155762325885811,Not Significant
3602202,0.043353967512329984,Low-Low (Unrecovered Core)
3602401,0.3773287903330802,Not Significant
3602402,0.045407811148486285,Low-Low (Unrecovered Core)
3602500,0.05268320337294541,Not Significant
3602600,0.08636319119105729,Not Significant
3601204,0.7745762644607489,Not Significant
3601205,0.9105635898700396,Not Significant
3600904,0.3464266919649456,Not Significant
3600903,0.24832318699273237,Not Significant
3600902,0.1468391173143005,Not Significant
3600901,0.40118868819832537,Not Significant
3600600,0.10376074992455765,Not Significant
3603102,0.009528832623245255,Low-Low (Unrecovered Core)
3604103,0.041098043748729884,Low-Low (Unrecovered Core)
3603302,0.06469227948706463,Not Significant
3603701,0.004449874678973076,Low-Low (Unrecovered Core)
3603106,0.008426113785149784,Low-Low (Unrecovered Core)
3603105,0.0017448403193442872,Low-Low (Unrecovered Core)
3603002,0.0024653032126387186,Low-Low (Unrecovered Core)
3603003,0.010945683938233561,Low-Low (Unrecovered Core)
3602903,0.0074199908415910456,Low-Low (Unrecovered Core)
3602902,0.027650317518499414,Low-Low (Unrecovered Core)
3602701,0.06678638518175263,Not Significant
3602203,0.0445876397771328,Low-Low (Unrecovered Core)
3603806,0.09244475542972062,Not Significant
3603802,0.029635368806988728,Low-Low (Unrecovered Core)
3603801,0.001694435476559736,Low-Low (Unrecovered Core)
3604012,0.12688044977188678,Not Significant
3604005,0.18266065631961106,Not Significant
3604101,0.18529580679406893,Not Significant
3604102,0.06987963555157614,Not Significant
3604107,0.18772704265452694,Not Significant
3603903,0.19408334075864755,Not Significant
3604013,0.18292035838412896,Not Significant
3604004,0.4498274720307945,Not Significant
3603001,0.021505445880565466,Low-Low (Unrecovered Core)
3602201,0.4006677031134966,Not Significant
3601202,0.6691810441708687,Not Significant
3601802,0.005465883977063479,Low-Low (Unrecovered Core)
3602802,0.07878669757804083,Not Significant
3603107,7.121952614128434e-4,Low-Low (Unrecovered Core)
3604001,0.42871386180953225,Not Significant
3604106,0.2793681500978692,Not Significant
3603205,0.18446695872634325,Not Significant
3604111,0.464206153817036,Not Significant
3604003,0.9079993497097543,Not Significant
3604104,0.0763504514599952,Not Significant
3604108,0.6404124457628602,Not Significant
3604002,0.7897493524774557,Not Significant
3604110,0.6228705632062158,Not Significant
3601500,0.025206981650447217,Low-Low (Unrecovered Core)
3601300,0.07462789811130446,Not Significant
3601203,0.19685870810317943,Not Significant
3603708,0.026555286669076954,Low-Low (Unrecovered Core)
3603704,0.10395298217287592,Not Significant
3603204,0.02819868494781953,Low-Low (Unrecovered Core)
3603207,0.11457085837145786,Not Significant
3603203,0.05025736262579288,Not Significant
3603308,0.08728535225253752,Not Significant
3603310,0.0465283548958128,Low-Low (Unrecovered Core)
3604105,0.059426874828682516,Not Significant
3604113,0.28525767412073394,Not Significant
3602100,0.008420513035280979,Low-Low (Unrecovered Core)
3602801,0.012042077081937315,Low-Low (Unrecovered Core)
3603101,0.0012423027019966605,Low-Low (Unrecovered Core)
3603103,7.466055719249625e-4,Low-Low (Unrecovered Core)
3603104,0.0012959112875486072,Low-Low (Unrecovered Core)
3603202,0.00963349364544472,Low-Low (Unrecovered Core)
3603305,8.012155977563953e-4,Low-Low (Unrecovered Core)
3603208,0.023801520240562587,Low-Low (Unrecovered Core)
3604114,0.17147284988517736,Not Significant
3603901,0.04712861882978939,Low-Low (Unrecovered Core)
3603902,0.2596855225323087,Not Significant
3603809,0.20021613386198928,Not Significant
3603709,0.05393602697053578,Not Significant
3603211,0.16946998812260003,Not Significant
3604112,0.21076121038307502,Not Significant
3604006,0.7284625063309995,Not Significant
3603808,0.19662808537850038,Not Significant
3603710,0.09235529802259851,Not Significant
3604008,0.396856484543782,Not Significant
3604014,0.12927929574203598,Not Significant
3603706,0.016244989661970875,Low-Low (Unrecovered Core)
3603702,0.004019019252872261,Low-Low (Unrecovered Core)
3603705,0.0162046342318283,Low-Low (Unrecovered Core)
3602901,0.030102637214849886,Low-Low (Unrecovered Core)
3600403,0.026700665601059603,Low-Low (Unrecovered Core)
3603805,0.05084803770464712,Not Significant
3603804,0.014539277054158816,Low-Low (Unrecovered Core)
3701600,0.24504919950410833,Not Significant
3701400,0.954035974848257,Not Significant
3701302,0.5430996761848108,Not Significant
3700900,0.4485551727407898,Not Significant
3704100,0.03910999043984981,Low-Low (Unrecovered Core)
3703700,0.12176448362219702,Not Significant
3703300,0.8115079345076475,Not Significant
3703104,0.05915524126678689,Not Significant
3702201,0.7635442398627671,Not Significant
3701900,0.26207392683397457,Not Significant
3701801,0.37031125335331877,Not Significant
3701206,0.6741924700102444,Not Significant
3701802,0.15338045674526538,Not Significant
3701702,0.3402896570331464,Not Significant
3701202,0.7229922970004536,Not Significant
3701100,0.25372351380955793,Not Significant
3705001,0.3242440220098852,Not Significant
3703800,0.25861851135272046,Not Significant
3704200,0.12609749214664895,Not Significant
3704300,0.15208263508329542,Not Significant
3703102,0.0988452689649972,Not Significant
3701701,0.6241348040906323,Not Significant
3701301,0.6514509409043444,Not Significant
3701203,0.8623643179271481,Not Significant
3701000,0.21852892921188347,Not Significant
3703900,0.19778804196441777,Not Significant
3705002,0.03296514411409401,Low-Low (Unrecovered Core)
3705003,0.1303790824284292,Not Significant
3703600,0.2680493102328597,Not Significant
3703500,0.08813230089947166,Not Significant
3703107,0.16696954435198194,Not Significant
3703101,0.12485454297814622,Not Significant
3702800,0.4475508068934925,Not Significant
3705200,0.2967363795376698,Not Significant
3705300,0.9723251763250269,Not Significant
3705400,0.7964291988994786,Not Significant
3703108,0.28359970039320886,Not Significant
3703002,0.9820575335927753,Not Significant
3703001,0.6717731513136831,Not Significant
3702700,0.5621778024020003,Not Significant
3702600,0.9112391163318369,Not Significant
3702500,0.6696862709707254,Not Significant
3702202,0.5225153293699566,Not Significant
3703105,0.14326944418317022,Not Significant
3702100,0.7244763363073541,Not Significant
3702000,0.25304963257676105,Not Significant
3701500,0.10098925381666256,Not Significant
3703400,0.5532527800772302,Not Significant
3703106,0.28303722646456236,Not Significant
3702900,0.5927868765145341,Not Significant
3701704,0.08879209748214996,Not Significant
3701204,0.5026531270505534,Not Significant
3704000,0.08852441778642244,Not Significant
3703200,0.9718725913164128,Not Significant
3703103,0.0929234163368799,Not Significant
3701208,0.6070504953779725,Not Significant
3701207,0.8719998139020662,Not Significant
3701201,0.7252850798563295,Not Significant
3701205,0.9161699799742437,Not Significant
3700300,0.16631984606162523,Not Significant
3700400,0.327002881821925,Not Significant
3700500,0.42473892260385204,Not Significant
3700600,0.30807590636165894,Not Significant
3700700,0.06606229457869317,Not Significant
3700800,0.1043096937388491,Not Significant
3704400,0.07523632083564875,Not Significant
3704500,0.21783082575637952,Not Significant
3704600,0.19277652437523765,Not Significant
3704700,0.6563800744567134,Not Significant
3704800,0.6541577382971369,Not Significant
3704900,0.04556799212503245,Low-Low (Unrecovered Core)
3705100,0.2614376540222476,Not Significant
3701803,0.06776018767524755,Not Significant
3701703,0.1450979053184591,Not Significant
3702400,0.4879047885282334,Not Significant
3702300,0.22470648951480265,Not Significant
3700100,0.2731618421490178,Not Significant
3700200,0.11241600965412465,Not Significant
3800400,0.9024750296892168,Not Significant
3800500,0.7172219529163332,Not Significant
3800300,0.5311804891997038,Not Significant
3800100,0.6323320263622842,Not Significant
3800200,0.511237504936141,Not Significant
3905501,0.09585074066265852,Not Significant
3905403,0.048813084883889114,Low-Low (Unrecovered Core)
3904500,0.03986969664754784,Low-Low (Unrecovered Core)
3902600,0.08286568883181425,Not Significant
3900100,0.10849321567489688,Not Significant
3900200,0.1162460642308225,Not Significant
3900300,0.3158956369413165,Not Significant
3900400,0.4588041693414449,Not Significant
3900600,0.13483067124923875,Not Significant
3900700,0.10531219586616392,Not Significant
3900903,0.08516718737172634,Not Significant
3903200,0.18826968089991952,Not Significant
3902800,0.1894496408880175,Not Significant
3903800,0.6426370333958229,Not Significant
3904200,0.20756668752099952,Not Significant
3904604,0.18358312985598785,Not Significant
3904700,0.09642560060278073,Not Significant
3901801,0.07203611258311755,Not Significant
3904000,0.3688804504011896,Not Significant
3904109,0.8296914033154176,Not Significant
3904111,0.5677414810199617,Not Significant
3904101,0.7609845757825348,Not Significant
3904108,0.9376442297896231,Not Significant
3904103,0.5985988098872173,Not Significant
3904107,0.8098875920657171,Not Significant
3904110,0.7600748999308765,Not Significant
3904102,0.9139265372319297,Not Significant
3904106,0.6848286071998064,Not Significant
3904104,0.7055149449382765,Not Significant
3900909,0.026027488193755447,Low-Low (Unrecovered Core)
3903600,0.23306860324898945,Not Significant
3905000,0.1933623873351139,Not Significant
3905100,0.05241014860389724,Not Significant
3905200,0.11187135093012164,Not Significant
3905700,0.19708414461806684,Not Significant
3905600,0.1368086394757781,Not Significant
3905507,0.2028662627802249,Not Significant
3905505,0.7517136875235451,Not Significant
3905504,0.2868638243678439,Not Significant
3905503,0.3842432090825975,Not Significant
3900500,0.46979087595238717,Not Significant
3900802,0.03243966481508773,Low-Low (Unrecovered Core)
3900901,0.1029903693899112,Not Significant
3900902,0.04606272642836647,Low-Low (Unrecovered Core)
3900905,0.18573958672859475,Not Significant
3900908,0.059447550920889776,Not Significant
3901100,0.13245768964055737,Not Significant
3901600,0.3120324393404531,Not Significant
3903300,0.051633211456851784,Not Significant
3902900,0.0846627877775406,Not Significant
3905402,0.1678595119246436,Not Significant
3904601,0.04495586145425722,Low-Low (Unrecovered Core)
3904400,0.1819460799442685,Not Significant
3902500,0.11833278326384843,Not Significant
3902400,0.054545643737711876,Not Significant
3902100,0.07244528895905034,Not Significant
3901200,0.046532273968999636,Low-Low (Unrecovered Core)
3903000,0.24716463020234236,Not Significant
3903700,0.19782569676209444,Not Significant
3904900,0.22567890302331564,Not Significant
3905502,0.5753113126342284,Not Significant
3904602,0.1527717602272599,Not Significant
3902700,0.03312533517549314,Low-Low (Unrecovered Core)
3901700,0.12713196006594552,Not Significant
3900801,0.07336282928961095,Not Significant
3900906,0.013166277121757079,Low-Low (Unrecovered Core)
3904300,0.26311723608013915,Not Significant
3902300,0.07229087545183091,Not Significant
3901900,0.09409658408235486,Not Significant
3900904,0.09465003577198951,Not Significant
3900907,0.02675690357001563,Low-Low (Unrecovered Core)
3900910,0.02083189760337939,Low-Low (Unrecovered Core)
3903100,0.13155498454395645,Not Significant
3903900,0.4871724679910739,Not Significant
3904800,0.25797824110574297,Not Significant
3905301,0.03511823071846601,Low-Low (Unrecovered Core)
3905506,0.3170977224459555,Not Significant
3902200,0.24389976487058249,Not Significant
3902000,0.12999182146241867,Not Significant
3901000,0.022861528598602073,Low-Low (Unrecovered Core)
3901300,0.03612230285081101,Low-Low (Unrecovered Core)
3901400,0.011912330208823811,Low-Low (Unrecovered Core)
3901500,0.20465954285698637,Not Significant
3903400,0.38853576463250056,Not Significant
3903500,0.1277237384465221,Not Significant
3904105,0.669214114819247,Not Significant
3901802,0.26034572781580845,Not Significant
3905401,0.16800657475966954,Not Significant
3905302,0.09401400773669492,Not Significant
3904603,0.23469848363719525,Not Significant
3901805,0.0456310745875327,Low-Low (Unrecovered Core)
3901803,0.6481790082717346,Not Significant
3901804,0.12415252418750769,Not Significant
4001001,0.7671636784335475,Not Significant
4001005,0.4691530483885279,Not Significant
4000602,0.4978732000177357,Not Significant
4000400,0.6507277493366952,Not Significant
4000601,0.8230126291073946,Not Significant
4001204,0.23930101060273914,Not Significant
4001203,0.14282088807430066,Not Significant
4001102,0.278157324542585,Not Significant
4001501,0.21792899361418566,Not Significant
4001301,0.3588805241699296,Not Significant
4001302,0.2276289484562548,Not Significant
4000800,0.27098618354801063,Not Significant
4001101,0.41053080310212187,Not Significant
4001002,0.4166478872939837,Not Significant
4001003,0.5080825671971196,Not Significant
4001201,0.5872433861154002,Not Significant
4001202,0.41837738626484194,Not Significant
4000900,0.7576322677139682,Not Significant
4001006,0.4276277680467382,Not Significant
4001004,0.9842269986986042,Not Significant
4000500,0.17226987547686937,Not Significant
4001400,0.2150232268347774,Not Significant
4001601,0.30201312752888104,Not Significant
4000100,0.13044782471027905,Not Significant
4000200,0.3457572715392039,Not Significant
4000300,0.5183432132387793,Not Significant
4000702,0.8098724327621454,Not Significant
4000701,0.9700831409665386,Not Significant
4101324,0.3713875548754504,Not Significant
4101323,0.3503062634295322,Not Significant
4100704,0.6584653400595444,Not Significant
4100703,0.5731598539768908,Not Significant
4101104,0.10727229478220338,Not Significant
4100800,0.9432482444902269,Not Significant
4101000,0.9275446564297144,Not Significant
4100705,0.11277799416030117,Not Significant
4100500,0.047875174511553806,High-High
4101314,0.047451686370363635,High-High
4101301,0.1677008877494622,Not Significant
4101302,0.0635200980619392,Not Significant
4101316,0.0015386739789839815,High-High
4100200,0.03137922788378641,High-High
4101318,0.23274058721997723,Not Significant
4101319,0.11742570324433814,Not Significant
4101103,0.12723311019171651,Not Significant
4101320,0.19689383993314946,Not Significant
4101303,0.12344406869534202,Not Significant
4100100,0.004397111223087455,High-High
4100300,1.288541437038536e-5,High-High
4100902,0.8850706621124002,Not Significant
4101321,0.1452918411030791,Not Significant
4101305,0.1377149904599327,Not Significant
4101317,0.03951281903356115,High-High
4101105,0.03872552593969895,High-High
4100400,0.2269909087377071,Not Significant
4100901,0.9685917531433185,Not Significant
4100600,0.009463404100032612,High-High
4101200,0.08432646098023101,Not Significant
4101322,0.2061909492352701,Not Significant
4204002,0.15068468973342058,Not Significant
4204001,0.3952262205018592,Not Significant
4201502,0.14387702440834113,Not Significant
4201501,0.18043528825452504,Not Significant
4201400,0.07690705141306953,Not Significant
4200101,0.3706421091330944,Not Significant
4203207,0.5763784658039723,Not Significant
4203402,0.023977282138436393,Low-Low (Unrecovered Core)
4203504,0.04802272189584004,Low-Low (Unrecovered Core)
4201801,0.8266746447166293,Not Significant
4201300,0.0609981448391353,Not Significant
4200900,0.06902756969032495,Not Significant
4200702,0.019363624346579747,Low-Low (Unrecovered Core)
4202802,0.030976417481726002,Low-Low (Unrecovered Core)
4203208,0.15378080825369442,Not Significant
4203403,0.042249398218663574,Low-Low (Unrecovered Core)
4203601,0.23996911690264094,Not Significant
4203602,0.006622545061147691,Low-Low (Unrecovered Core)
4203001,0.011518153149501463,Low-Low (Unrecovered Core)
4203002,0.0048569220218089735,Low-Low (Unrecovered Core)
4203003,0.02616224469534903,Low-Low (Unrecovered Core)
4203004,0.038511042012802595,Low-Low (Unrecovered Core)
4203201,0.08350909994888721,Not Significant
4203203,0.22949299624365777,Not Significant
4203205,0.5253261295038807,Not Significant
4203209,0.7324891073961279,Not Significant
4203211,0.32399277345986316,Not Significant
4203210,0.18212940780212716,Not Significant
4203303,0.03137532304889115,Low-Low (Unrecovered Core)
4203304,0.016428414762046588,Low-Low (Unrecovered Core)
4203404,0.007959620414555066,Low-Low (Unrecovered Core)
4203503,0.003060612072037293,Low-Low (Unrecovered Core)
4203603,0.006428613112184725,Low-Low (Unrecovered Core)
4203701,0.019962090687778142,Low-Low (Unrecovered Core)
4203702,0.02618373812175206,Low-Low (Unrecovered Core)
4203800,0.026022445699250385,Low-Low (Unrecovered Core)
4203900,0.05609463853265176,Not Significant
4201805,0.7036162014425696,Not Significant
4201806,0.6291234432198778,Not Significant
4201702,0.6136659289444613,Not Significant
4201803,0.3792477995866966,Not Significant
4201802,0.3182768086715636,Not Significant
4201000,0.025041440739176656,Low-Low (Unrecovered Core)
4203101,0.03189756324050976,Low-Low (Unrecovered Core)
4203502,0.07692192825279966,Not Significant
4201900,0.037640415312361494,Low-Low (Unrecovered Core)
4202001,0.103840406762399,Not Significant
4201701,0.511632669678336,Not Significant
4201804,0.9917929505372806,Not Significant
4200802,0.09068058712773211,Not Significant
4202600,0.07365564854065633,Not Significant
4203104,0.043355533489322896,Low-Low (Unrecovered Core)
4202702,0.050016394637720014,Not Significant
4202402,0.020243127664535412,Low-Low (Unrecovered Core)
4202401,0.11454183387258765,Not Significant
4202301,0.014640131624077967,Low-Low (Unrecovered Core)
4200801,0.018278229028516987,Low-Low (Unrecovered Core)
4200701,0.0678121877261724,Not Significant
4202801,0.039310935754559066,Low-Low (Unrecovered Core)
4202803,0.2570550814830767,Not Significant
4202703,0.03982011953575898,Low-Low (Unrecovered Core)
4203102,0.02775545338272435,Low-Low (Unrecovered Core)
4203105,0.008635466185684412,Low-Low (Unrecovered Core)
4203401,0.026245960771903075,Low-Low (Unrecovered Core)
4202302,0.1140036405032114,Not Significant
4202002,0.18828240020296086,Not Significant
4202200,0.012484301540304738,Low-Low (Unrecovered Core)
4202003,0.10161952880641832,Not Significant
4201600,0.2813937789143625,Not Significant
4201200,0.053585957261188304,Not Significant
4200803,0.028761380822820634,Low-Low (Unrecovered Core)
4203106,0.0315813688236583,Low-Low (Unrecovered Core)
4203202,0.2381488713593313,Not Significant
4203204,0.6162948748009291,Not Significant
4203206,0.24488702194403011,Not Significant
4203103,0.032798830304173715,Low-Low (Unrecovered Core)
4203302,0.16136345781722805,Not Significant
4203301,0.022726375342658343,Low-Low (Unrecovered Core)
4200102,0.03989601241921695,Low-Low (Unrecovered Core)
4200200,0.019649536689978233,Low-Low (Unrecovered Core)
4200300,0.01013145013702488,Low-Low (Unrecovered Core)
4200400,0.013783429082914368,Low-Low (Unrecovered Core)
4200500,0.008885279216053475,Low-Low (Unrecovered Core)
4200600,0.012416777327788545,Low-Low (Unrecovered Core)
4202902,0.049305278823117096,Low-Low (Unrecovered Core)
4202901,0.041549174601511654,Low-Low (Unrecovered Core)
4202701,0.10461169830251879,Not Significant
4202500,0.1274819043882153,Not Significant
4203501,0.16933264704092457,Not Significant
4201100,0.030719543870756143,Low-Low (Unrecovered Core)
4202100,0.04565565129672398,Low-Low (Unrecovered Core)
4201807,0.28371775954689804,Not Significant
4400400,0.04239208218784362,Low-Low (Unrecovered Core)
4400201,0.03912070372865359,Low-Low (Unrecovered Core)
4400101,0.22489258760617215,Not Significant
4400102,0.3104519426166553,Not Significant
4400104,0.2900531600982259,Not Significant
4400300,0.1868244922826574,Not Significant
4400103,0.40647114170931775,Not Significant
4500101,0.6439574060112325,Not Significant
4500102,0.7390643176976405,Not Significant
4500302,0.7845443035553392,Not Significant
4500400,0.4445048301860997,Not Significant
4500501,0.9971719226700073,Not Significant
4500700,0.20694686732381243,Not Significant
4501000,0.33788572378167375,Not Significant
4501101,0.36059148714178135,Not Significant
4501102,0.18730142014468332,Not Significant
4501202,0.2635880792744825,Not Significant
4501300,0.33046638267637707,Not Significant
4501400,0.248177511405444,Not Significant
4501500,0.17973254918136183,Not Significant
4501600,0.29474170527125126,Not Significant
4500200,0.8770302002996269,Not Significant
4500502,0.8957030126801524,Not Significant
4501203,0.4479189504696577,Not Significant
4500103,0.8398804730421647,Not Significant
4500301,0.853949628234556,Not Significant
4500603,0.379386700523995,Not Significant
4500605,0.16945628340082597,Not Significant
4500900,0.3411890481916381,Not Significant
4500800,0.08844815156161522,Not Significant
4501204,0.6264375911291675,Not Significant
4500601,0.131895064007935,Not Significant
4501201,0.5260589210280369,Not Significant
4500105,0.5727521048751367,Not Significant
4500604,0.19732888449966035,Not Significant
4500602,0.2878970437350326,Not Significant
4500104,0.7882433172165575,Not Significant
4600100,0.7516357622807363,Not Significant
4600200,0.42818357362919846,Not Significant
4600300,0.8828940993397916,Not Significant
4600400,0.9631691431904024,Not Significant
4600500,0.6387794908861937,Not Significant
4600600,0.7003878136298402,Not Significant
4701500,0.14438000060461995,Not Significant
4701700,0.4178885603147103,Not Significant
4703208,0.9186858040954301,Not Significant
4703201,0.62407989397153,Not Significant
4703204,0.5433032435139029,Not Significant
4703100,0.46989797897739366,Not Significant
4700100,0.14116893683361972,Not Significant
4700200,0.45766535401933434,Not Significant
4700300,0.6603446853882424,Not Significant
4700400,0.6420688171651845,Not Significant
4700500,0.2685813784264346,Not Significant
4700600,0.36937122308898657,Not Significant
4700700,0.7530211257998698,Not Significant
4700900,0.2887120668821647,Not Significant
4701000,0.16339941766041685,Not Significant
4701100,0.10543108267203498,Not Significant
4701200,0.10703110275200059,Not Significant
4701400,0.1724761245578687,Not Significant
4701300,0.36129662359117437,Not Significant
4703205,0.7025989550992344,Not Significant
4703207,0.9372220623381383,Not Significant
4703203,0.43990371018145047,Not Significant
4702502,0.046552231960683456,High-High
4702300,0.3597218290293401,Not Significant
4701601,0.4948407221463652,Not Significant
4702700,0.4918848639866077,Not Significant
4703000,0.3359307159900511,Not Significant
4703202,0.9453967973420255,Not Significant
4701800,0.1980158654952995,Not Significant
4701900,0.4891601254310781,Not Significant
4702003,0.5521776530453533,Not Significant
4702001,0.9487939468554116,Not Significant
4702002,0.8877029936800876,Not Significant
4702100,0.8520080368882956,Not Significant
4702200,0.7489434975479026,Not Significant
4702800,0.9390981779327469,Not Significant
4702900,0.285752837743149,Not Significant
4703206,0.5759872702906705,Not Significant
4700800,0.8837947680689616,Not Significant
4702600,0.13919178744875882,Not Significant
4702501,0.005987751357197205,High-High
4702402,0.17675001661562093,Not Significant
4702504,0.030349223730460506,High-High
4701603,0.6854479307963076,Not Significant
4701602,0.5195960820971344,Not Significant
4701604,0.48194779191844467,Not Significant
4702505,0.009640497355624804,High-High
4702503,0.2084911625014186,Not Significant
4702401,0.1916824209647721,Not Significant
4803601,0.2472986988778434,Not Significant
4804501,0.6268595539016482,Not Significant
4804504,0.2692839663898202,Not Significant
4804625,0.7744676189506204,Not Significant
4804602,0.6979399051671993,Not Significant
4804618,0.8472996695064576,Not Significant
4804619,0.7884199408432904,Not Significant
4804901,0.8143074033209495,Not Significant
4804902,0.5744768463640991,Not Significant
4804903,0.9580781105182494,Not Significant
4805100,0.5715722511398897,Not Significant
4805700,0.1981085127080531,Not Significant
4805903,0.23347332765848763,Not Significant
4805906,0.2196953889324557,Not Significant
4805400,0.7753110111646655,Not Significant
4805309,0.0027165630374793386,High-High
4803700,0.483693452506583,Not Significant
4802515,0.0031926113812466585,High-High
4803200,0.9550816059499496,Not Significant
4800400,0.982115164696949,Not Significant
4800100,0.34346668725120777,Not Significant
4800600,0.7981168139091682,Not Significant
4800700,0.7996749757014823,Not Significant
4800800,0.1453251956535013,Not Significant
4801000,0.9234846203890199,Not Significant
4801100,0.8894567639655352,Not Significant
4801200,0.7085161369517057,Not Significant
4801700,0.8976257089951425,Not Significant
4804100,0.9135225150304037,Not Significant
4804200,0.9784156074487997,Not Significant
4804302,0.8026062428181369,Not Significant
4804400,0.24572887600661425,Not Significant
4804701,0.24399753879178368,Not Significant
4804803,0.8747187174896884,Not Significant
4805000,0.1436269732640105,Not Significant
4803400,0.6214819647988596,Not Significant
4802700,0.5564551438426855,Not Significant
4802516,0.007489345878909284,High-High
4802003,0.06351164448223859,Not Significant
4802005,0.45823619841238095,Not Significant
4801800,0.6071801367147542,Not Significant
4804624,0.5911621329434766,Not Significant
4804606,0.4935204997207354,Not Significant
4804620,0.48456908705842633,Not Significant
4804801,0.5859400322479591,Not Significant
4804617,0.970529372937058,Not Significant
4805908,0.8604577741257262,Not Significant
4805914,0.792797827777389,Not Significant
4805800,0.5483969530918081,Not Significant
4801904,0.25104493317047705,Not Significant
4802301,0.13472835126764093,Not Significant
4801400,0.13092692454986296,Not Significant
4801502,0.6512812695064805,Not Significant
4806805,0.5246603034280646,Not Significant
4803000,0.37561188301080245,Not Significant
4800502,0.9349811498373075,Not Significant
4802600,0.848834739437079,Not Significant
4802006,0.04563618409960865,High-High
4801907,0.07418866353873053,Not Significant
4800900,0.17418442353569105,Not Significant
4801600,0.841245970605285,Not Significant
4804000,0.8992902165613248,Not Significant
4804802,0.37956396916688573,Not Significant
4806602,0.7831396944799017,Not Significant
4806603,0.7117631577973036,Not Significant
4806802,0.3449541122217486,Not Significant
4806804,0.7067268116759007,Not Significant
4806100,0.8960181239780585,Not Significant
4806000,0.8771320103159148,Not Significant
4801906,0.12483584092606453,Not Significant
4806900,0.6669466910983292,Not Significant
4803306,0.2788236059594284,Not Significant
4803305,0.2885286183194879,Not Significant
4803301,0.1968429862240177,Not Significant
4806701,0.1759049333113939,Not Significant
4800501,0.9686977232690023,Not Significant
4802512,0.01633461809216468,High-High
4802511,0.12789565231956715,Not Significant
4802510,0.32653961072388976,Not Significant
4802501,0.401809436920152,Not Significant
4802002,0.3012672236634207,Not Significant
4801902,0.19487359270120175,Not Significant
4801901,0.3199468149931988,Not Significant
4802308,0.22320116050243416,Not Significant
4804502,0.18305227435613974,Not Significant
4804607,0.7444292245931021,Not Significant
4804601,0.9002664813910747,Not Significant
4805916,0.9187617364052086,Not Significant
4805913,0.5270203267736275,Not Significant
4805902,0.21131463509758308,Not Significant
4805905,0.3027454019614773,Not Significant
4805915,0.7445354032214385,Not Significant
4805308,0.13305246602601964,Not Significant
4805204,0.21516541412459333,Not Significant
4805201,0.10779055912312127,Not Significant
4803502,0.9201402162121235,Not Significant
4802102,0.10438643272169222,Not Significant
4802514,0.011657209083422382,High-High
4802322,0.7711235460483653,Not Significant
4802001,0.3012663443241172,Not Significant
4801903,0.8149782904470275,Not Significant
4802303,0.02371177084604706,High-High
4802304,0.015972953106029874,High-High
4802101,0.12605798449149652,Not Significant
4804608,0.264923850102275,Not Significant
4804603,0.3347887183757478,Not Significant
4804616,0.9859810819245456,Not Significant
4804904,0.7739753206200367,Not Significant
4804632,0.8077779671938518,Not Significant
4803602,0.7073895934869895,Not Significant
4805901,0.4075612259957074,Not Significant
4805909,0.9807244849693083,Not Significant
4801300,0.2914095062494203,Not Significant
4803900,0.276871520395631,Not Significant
4802314,0.030664734183459632,High-High
4802505,0.06015331233895943,Not Significant
4802319,0.004200002752819505,High-High
4806703,0.6386860487273482,Not Significant
4806702,0.5707381044780335,Not Significant
4806801,0.6893753309850542,Not Significant
4806803,0.2660289692298582,Not Significant
4806806,0.5338058693671468,Not Significant
